Subject,Object,Rel,Count
1D,Photocatalyst,DSC-APL,138
1D,Photocatalysts,DSC-APL,150
1D,Photocatalytic Degradation,DSC-APL,63
1D,Photocatalytic H2,DSC-APL,38
1D,Photodetector,DSC-APL,120
1D,Photoelectrodes,DSC-APL,62
1D,Photonic Crystal,DSC-APL,149
1D,Photonics,DSC-APL,42
1D,Photovoltaics,DSC-APL,45
1D,Polymers,DSC-APL,190
1D,QD,DSC-APL,30
1D,Quantum Dots,DSC-APL,36
1D,Quantum Well,DSC-APL,38
1D,Reductions,DSC-APL,38
1D,Reference Electrode,DSC-APL,30
1D,Resonator,DSC-APL,38
1D,Semiconductor,DSC-APL,31
1D,Sensing,DSC-APL,99
1D,Sensor,DSC-APL,270
1D,Separator,DSC-APL,39
1D,Sibs,DSC-APL,33
1D,Sodium Ion Battery,DSC-APL,48
1D,Solar Cell,DSC-APL,240
1D,Source,DSC-APL,41
1D,Supercapacitor,DSC-APL,189
1D,Transistors,DSC-APL,60
1D,Water Splitting,DSC-APL,83
1D,Waveguide,DSC-APL,94
1D,Working Electrodes,DSC-APL,45
1D,perovskite solar cells,DSC-APL,48
1D Chains,Catalyst,DSC-APL,60
1D Chains,Electrode,DSC-APL,44
1D Chains,Electrodes,DSC-APL,33
1D Chains,MOFs,DSC-APL,30
1D Chains,Polymers,DSC-APL,50
1D Nanostructure,Anode,DSC-APL,46
1D Nanostructure,Catalyst,DSC-APL,60
1D Nanostructure,Cathode,DSC-APL,31
1D Nanostructure,Electrode,DSC-APL,81
1D Nanostructure,Electrodes,DSC-APL,46
1D Nanostructure,Sensor,DSC-APL,34
2-D,Anode,DSC-APL,51
2-D,Catalyst,DSC-APL,115
2-D,Cathode,DSC-APL,35
2-D,Cell,DSC-APL,71
2-D,Channels,DSC-APL,36
2-D,Coatings,DSC-APL,73
2-D,Electrode,DSC-APL,143
2-D,Electrodes,DSC-APL,99
2-D,Electrolyte,DSC-APL,41
2-D,Filters,DSC-APL,37
2-D,Polymers,DSC-APL,32
2-D,Reactors,DSC-APL,36
2-D,Sensor,DSC-APL,61
2-Dimensional,Catalyst,DSC-APL,33
2-Dimensional,Electrode,DSC-APL,30
2D,3D,DSC-APL,170
2D,AFM,DSC-APL,35
2D,Absorber,DSC-APL,95
2D,Absorbers,DSC-APL,61
2D,Acceptor,DSC-APL,33
2D,Active Layer,DSC-APL,119
2D,Actuator,DSC-APL,109
2D,Adsorbent,DSC-APL,103
2D,Adsorption,DSC-APL,41
2D,Airfoils,DSC-APL,42
2D,Anode,DSC-APL,836
2D,Anodes,DSC-APL,269
2D,Antennae,DSC-APL,58
2D,Antennas,DSC-APL,36
2D,Applications,DSC-APL,42
2D,Array,DSC-APL,36
2D,Asc,DSC-APL,41
2D,Asymmetric Supercapacitor,DSC-APL,40
2D,Back Gated,DSC-APL,62
2D,Barrier,DSC-APL,34
2D,Based,DSC-APL,31
2D,Batteries,DSC-APL,222
2D,Battery,DSC-APL,185
2D,Bio-Medical,DSC-APL,58
2D,Bio-Sensor,DSC-APL,182
2D,Bioimaging,DSC-APL,61
2D,Biological Application,DSC-APL,32
2D,Biomaterial,DSC-APL,97
2D,Biomedical Application,DSC-APL,150
2D,Biomedicine,DSC-APL,79
2D,Bioreactors,DSC-APL,31
2D,Biosensing,DSC-APL,89
2D,Biotechnology,DSC-APL,30
2D,Blade,DSC-APL,41
2D,Blood Vessels,DSC-APL,34
2D,Bone,DSC-APL,50
2D,Bottom Electrode,DSC-APL,35
2D,Breast Cancer,DSC-APL,50
2D,Bridge,DSC-APL,44
2D,Building,DSC-APL,49
2D,Buildings,DSC-APL,35
2D,CE,DSC-APL,62
2D,CMOS,DSC-APL,35
2D,CO,DSC-APL,45
2D,CO Oxidation,DSC-APL,54
2D,CO2,DSC-APL,41
2D,CO2 Photoreduction,DSC-APL,30
2D,CO2 Reduction,DSC-APL,90
2D,CP,DSC-APL,51
2D,CPE,DSC-APL,53
2D,CPS,DSC-APL,34
2D,Cancer,DSC-APL,66
2D,Cancer Therapy,DSC-APL,46
2D,Cantilevered,DSC-APL,54
2D,Capacitor,DSC-APL,102
2D,Capillary,DSC-APL,30
2D,Cardiac,DSC-APL,30
2D,Catalysis,DSC-APL,459
2D,Catalyst,DSC-APL,1534
2D,Catalytic,DSC-APL,83
2D,Catalytic Application,DSC-APL,45
2D,Catalytic Reaction,DSC-APL,48
2D,Cathode,DSC-APL,584
2D,Cathodes,DSC-APL,155
2D,Cavity,DSC-APL,82
2D,Cell,DSC-APL,554
2D,Cell Cultures,DSC-APL,65
2D,Cells,DSC-APL,395
2D,Channels,DSC-APL,316
2D,Chemical,DSC-APL,39
2D,Chemical Sensors,DSC-APL,48
2D,Chip,DSC-APL,117
2D,Circuit,DSC-APL,98
2D,Co-Catalysts,DSC-APL,69
2D,Coatings,DSC-APL,646
2D,Cocatalyst,DSC-APL,86
2D,Cof,DSC-APL,62
2D,Cofs,DSC-APL,109
2D,Coil,DSC-APL,31
2D,Coin Cell,DSC-APL,30
2D,Collector,DSC-APL,50
2D,Columns,DSC-APL,76
2D,Composite,DSC-APL,35
2D,Condensed Matter Physics,DSC-APL,32
2D,Contacts,DSC-APL,370
2D,Conversion,DSC-APL,87
2D,Coordination Polymer,DSC-APL,41
2D,Counter Electrode,DSC-APL,120
2D,Crystal,DSC-APL,73
2D,Current Collector,DSC-APL,125
2D,Current Collectors,DSC-APL,63
2D,DSSCS,DSC-APL,72
2D,Degradation,DSC-APL,76
2D,Desalination,DSC-APL,32
2D,Detection,DSC-APL,152
2D,Detector,DSC-APL,171
2D,Device,DSC-APL,424
2D,Device Application,DSC-APL,135
2D,Dielectric,DSC-APL,91
2D,Dielectric Layer,DSC-APL,36
2D,Diodes,DSC-APL,78
2D,Displays,DSC-APL,57
2D,Donor,DSC-APL,31
2D,Drain,DSC-APL,93
2D,Drain Electrode,DSC-APL,47
2D,Drug Delivery,DSC-APL,137
2D,Drug Screening,DSC-APL,31
2D,Dssc,DSC-APL,48
2D,Dye-Sensitized Solar Cells,DSC-APL,49
2D,Electrical Contact,DSC-APL,32
2D,Electrocatalysis,DSC-APL,116
2D,Electrocatalyst,DSC-APL,421
2D,Electrochemical,DSC-APL,38
2D,Electrochemical Applications,DSC-APL,39
2D,Electrochemical Cells,DSC-APL,52
2D,Electrochemical Energy Storage,DSC-APL,58
2D,Electrochemical Energy Storage Device,DSC-APL,34
2D,Electrochemical Sensor,DSC-APL,51
2D,Electrochemistry,DSC-APL,30
2D,Electrode,DSC-APL,2214
2D,Electrode Material,DSC-APL,32
2D,Electrodes,DSC-APL,1587
2D,Electrolyte,DSC-APL,587
2D,Electromagnetic Interference Shielding,DSC-APL,36
2D,Electron Transporting Layer,DSC-APL,53
2D,Electronic,DSC-APL,303
2D,Electronic Applications,DSC-APL,84
2D,Electronic Devices,DSC-APL,280
2D,Electronics,DSC-APL,464
2D,Emitters,DSC-APL,104
2D,Energy,DSC-APL,136
2D,Energy Application,DSC-APL,46
2D,Energy Conversion,DSC-APL,106
2D,Energy Conversion and Storage,DSC-APL,45
2D,Energy Devices,DSC-APL,30
2D,Energy Harvesting,DSC-APL,40
2D,Energy Storage,DSC-APL,401
2D,Energy Storage Application,DSC-APL,80
2D,Energy Storage Device,DSC-APL,193
2D,Energy Storage System,DSC-APL,55
2D,Energy Storage and Conversion,DSC-APL,34
2D,Engineering,DSC-APL,48
2D,Environmental Application,DSC-APL,44
2D,Environmental Remediation,DSC-APL,63
2D,Enzymes,DSC-APL,37
2D,FET,DSC-APL,261
2D,FET Device,DSC-APL,68
2D,FETS,DSC-APL,267
2D,Fiber,DSC-APL,30
2D,Fiber Laser,DSC-APL,31
2D,Field Effect Transistor,DSC-APL,382
2D,Filler,DSC-APL,81
2D,Filters,DSC-APL,97
2D,Flexible,DSC-APL,262
2D,Flexible Device,DSC-APL,75
2D,Flexible Electronics,DSC-APL,79
2D,Framework,DSC-APL,78
2D,Fuel,DSC-APL,43
2D,Fuel Cell,DSC-APL,173
2D,Full Cell,DSC-APL,66
2D,Functional Devices,DSC-APL,42
2D,Gas,DSC-APL,57
2D,Gas Sensing,DSC-APL,60
2D,Gas Sensors,DSC-APL,131
2D,Gas Separation,DSC-APL,50
2D,Gas Storage,DSC-APL,42
2D,Gate,DSC-APL,184
2D,Gate Dielectric,DSC-APL,60
2D,Gate Electrode,DSC-APL,38
2D,Gates,DSC-APL,32
2D,Gce,DSC-APL,42
2D,Grating,DSC-APL,108
2D,H2,DSC-APL,51
2D,H2 Evolution,DSC-APL,69
2D,H2 Production,DSC-APL,62
2D,HER,DSC-APL,32
2D,HTLS,DSC-APL,30
2D,HTM,DSC-APL,49
2D,Half Cell,DSC-APL,57
2D,Heat Exchanger,DSC-APL,30
2D,Heaters,DSC-APL,47
2D,Her Catalyst,DSC-APL,30
2D,Heterogeneous Catalysis,DSC-APL,56
2D,Heterogeneous Catalyst,DSC-APL,59
2D,Heterojunction,DSC-APL,295
2D,Heterostructure,DSC-APL,36
2D,High,DSC-APL,42
2D,Hole Transporting Layer,DSC-APL,74
2D,Htl,DSC-APL,72
2D,Humidity Sensor,DSC-APL,33
2D,Hybrid,DSC-APL,115
2D,Hydrogen,DSC-APL,36
2D,Hydrogen Evolution,DSC-APL,96
2D,Hydrogen Evolution Reaction,DSC-APL,246
2D,Hydrogen Generation,DSC-APL,49
2D,Hydrogen Production,DSC-APL,104
2D,Hydrogenation,DSC-APL,31
2D,Imaging,DSC-APL,86
2D,Implants,DSC-APL,51
2D,Industrial Applications,DSC-APL,32
2D,Integrated Circuit,DSC-APL,41
2D,Interconnect,DSC-APL,52
2D,Inverter,DSC-APL,54
2D,Joints,DSC-APL,43
2D,Junctions,DSC-APL,214
2D,LED,DSC-APL,224
2D,LED Device,DSC-APL,30
2D,LEDs,DSC-APL,216
2D,LIB,DSC-APL,72
2D,LIBs,DSC-APL,240
2D,Laser,DSC-APL,170
2D,Lasing,DSC-APL,51
2D,Layers,DSC-APL,127
2D,Lens,DSC-APL,65
2D,Lenses,DSC-APL,32
2D,Li,DSC-APL,56
2D,Li-Ion Battery,DSC-APL,154
2D,Li-S Batteries,DSC-APL,70
2D,Light Absorber,DSC-APL,38
2D,Light Emitting Devices,DSC-APL,40
2D,Light Emitting Diodes,DSC-APL,146
2D,Light Harvesting,DSC-APL,31
2D,Lighting,DSC-APL,32
2D,Liquid Crystal,DSC-APL,44
2D,Lithium,DSC-APL,39
2D,Lithium Ion Battery,DSC-APL,286
2D,Lithium Storage,DSC-APL,43
2D,Lithium – Sulfur Batteries,DSC-APL,56
2D,Lithium-Ion Batteries,DSC-APL,134
2D,Liver,DSC-APL,36
2D,Logic Gate,DSC-APL,33
2D,MOFs,DSC-APL,170
2D,MOSFET,DSC-APL,31
2D,MSCS,DSC-APL,73
2D,Magnet,DSC-APL,49
2D,Magnets,DSC-APL,58
2D,Mask,DSC-APL,64
2D,Material,DSC-APL,66
2D,Material Science,DSC-APL,62
2D,Medicines,DSC-APL,41
2D,Membrane,DSC-APL,277
2D,Memory,DSC-APL,40
2D,Memory Device,DSC-APL,75
2D,Mesenchymal Stem Cell,DSC-APL,51
2D,Metal Contact,DSC-APL,58
2D,Metal Electrode,DSC-APL,88
2D,Metal Organic Framework,DSC-APL,111
2D,Metals,DSC-APL,92
2D,Metamaterial,DSC-APL,152
2D,Metasurfaces,DSC-APL,70
2D,Micro,DSC-APL,49
2D,Microcavity,DSC-APL,35
2D,Microchannel,DSC-APL,67
2D,Microelectrode,DSC-APL,64
2D,Microelectronics,DSC-APL,33
2D,Microfluidic Channels,DSC-APL,54
2D,Microfluidic Device,DSC-APL,77
2D,Microfluidics,DSC-APL,87
2D,Microsupercapacitor,DSC-APL,51
2D,Mirrors,DSC-APL,91
2D,Module,DSC-APL,36
2D,Mof,DSC-APL,107
2D,Mold,DSC-APL,44
2D,Molecular Sieve,DSC-APL,31
2D,Msc,DSC-APL,48
2D,NRR,DSC-APL,36
2D,Na-Ion Batteries,DSC-APL,40
2D,Nanocatalyst,DSC-APL,52
2D,Nanodevice,DSC-APL,98
2D,Nanoelectronic Devices,DSC-APL,65
2D,Nanoelectronics,DSC-APL,254
2D,Nanogenerator,DSC-APL,40
2D,Nanomedicine,DSC-APL,39
2D,Nanopores,DSC-APL,40
2D,Nanotechnology,DSC-APL,85
2D,Negative Electrode,DSC-APL,83
2D,Neurons,DSC-APL,62
2D,Novel,DSC-APL,33
2D,OER,DSC-APL,259
2D,OER Catalyst,DSC-APL,31
2D,OFET,DSC-APL,30
2D,OFETS,DSC-APL,48
2D,OLED,DSC-APL,37
2D,OLEDs,DSC-APL,38
2D,ORR,DSC-APL,198
2D,Ohmic Contact,DSC-APL,64
2D,On,DSC-APL,39
2D,Optical,DSC-APL,69
2D,Optical Device,DSC-APL,56
2D,Optical Fiber,DSC-APL,34
2D,Optics,DSC-APL,68
2D,Optoelectronic Application,DSC-APL,318
2D,Optoelectronic Device,DSC-APL,550
2D,Optoelectronics,DSC-APL,585
2D,Organic Framework,DSC-APL,157
2D,Organic Solar Cells,DSC-APL,39
2D,Oxidation,DSC-APL,126
2D,Oxygen Evolution Reaction,DSC-APL,176
2D,Oxygen Reduction Reaction,DSC-APL,125
2D,P,DSC-APL,37
2D,P-N Junction,DSC-APL,99
2D,PC,DSC-APL,115
2D,PCM,DSC-APL,35
2D,PCs,DSC-APL,55
2D,PDT,DSC-APL,34
2D,PELEDs,DSC-APL,38
2D,PEMFC,DSC-APL,43
2D,PHC,DSC-APL,48
2D,PSC,DSC-APL,120
2D,PSCS,DSC-APL,243
2D,PTT,DSC-APL,35
2D,PV,DSC-APL,37
2D,Paper,DSC-APL,36
2D,Passivation Layer,DSC-APL,41
2D,Pds,DSC-APL,38
2D,Perovskite Solar Cells,DSC-APL,74
2D,Perovskites,DSC-APL,74
2D,Phosphors,DSC-APL,30
2D,Photo Diode,DSC-APL,48
2D,Photoanode,DSC-APL,115
2D,Photocatalysis,DSC-APL,251
2D,Photocatalysis Application,DSC-APL,45
2D,Photocatalyst,DSC-APL,372
2D,Photocatalysts,DSC-APL,428
2D,Photocatalytic Degradation,DSC-APL,133
2D,Photocatalytic H2,DSC-APL,83
2D,Photocatalytic H2 Evolution,DSC-APL,54
2D,Photocatalytic H2 Production,DSC-APL,35
2D,Photocatalytic Hydrogen Evolution,DSC-APL,45
2D,Photocatalytic Hydrogen Production,DSC-APL,46
2D,Photocatalytic Reaction,DSC-APL,57
2D,Photocatalytic System,DSC-APL,30
2D,Photocatalytic Water Splitting,DSC-APL,80
2D,Photodetection,DSC-APL,72
2D,Photodetector,DSC-APL,602
2D,Photodetector Device,DSC-APL,37
2D,Photodynamic Therapy,DSC-APL,30
2D,Photoelectrodes,DSC-APL,66
2D,Photonic Applications,DSC-APL,31
2D,Photonic Crystal,DSC-APL,327
2D,Photonic Devices,DSC-APL,45
2D,Photonic Nanostructures,DSC-APL,31
2D,Photonics,DSC-APL,173
2D,Photoresist,DSC-APL,33
2D,Photosensitizer,DSC-APL,33
2D,Photothermal Therapy,DSC-APL,38
2D,Phototransistor,DSC-APL,125
2D,Photovoltaic Application,DSC-APL,45
2D,Photovoltaic Cells,DSC-APL,41
2D,Photovoltaic Devices,DSC-APL,119
2D,Photovoltaics,DSC-APL,208
2D,Planar,DSC-APL,42
2D,Plasmonic,DSC-APL,48
2D,Plate,DSC-APL,35
2D,Plating,DSC-APL,40
2D,Polarizer,DSC-APL,32
2D,Polymers,DSC-APL,271
2D,Positive Electrode,DSC-APL,74
2D,Pressure Sensor,DSC-APL,70
2D,Probes,DSC-APL,50
2D,Pseudo-Capacitor,DSC-APL,32
2D,P–N Junction,DSC-APL,41
2D,QD,DSC-APL,63
2D,QWS,DSC-APL,42
2D,Quantum,DSC-APL,51
2D,Quantum Dots,DSC-APL,69
2D,Quantum Well,DSC-APL,225
2D,RHE,DSC-APL,57
2D,Reactors,DSC-APL,104
2D,Rechargeable Battery,DSC-APL,48
2D,Reductions,DSC-APL,81
2D,Reference Electrode,DSC-APL,70
2D,Reflectors,DSC-APL,35
2D,Regenerative Medicine,DSC-APL,31
2D,Removal,DSC-APL,32
2D,Reservoir,DSC-APL,65
2D,Resonator,DSC-APL,92
2D,Robots,DSC-APL,33
2D,Rotors,DSC-APL,44
2D,SA,DSC-APL,34
2D,SC,DSC-APL,76
2D,SERS Substrate,DSC-APL,33
2D,STM,DSC-APL,34
2D,Saturable Absorber,DSC-APL,45
2D,Scaffold,DSC-APL,88
2D,Scaffolds,DSC-APL,49
2D,Scales,DSC-APL,46
2D,Schottky Junction,DSC-APL,51
2D,Scs,DSC-APL,70
2D,Sei,DSC-APL,37
2D,Self,DSC-APL,33
2D,Semiconductor,DSC-APL,125
2D,Semiconductor Device,DSC-APL,35
2D,Semiconductor Industry,DSC-APL,30
2D,Sensing,DSC-APL,308
2D,Sensing Applications,DSC-APL,32
2D,Sensor,DSC-APL,801
2D,Separation,DSC-APL,91
2D,Separator,DSC-APL,101
2D,Sers,DSC-APL,80
2D,Sibs,DSC-APL,87
2D,Singlet,DSC-APL,38
2D,Skin,DSC-APL,44
2D,Sodium Ion Battery,DSC-APL,139
2D,Solar,DSC-APL,31
2D,Solar Cell,DSC-APL,719
2D,Solar Cell Device,DSC-APL,33
2D,Solar Energy,DSC-APL,63
2D,Solar Energy Conversion,DSC-APL,68
2D,Solid Electrolyte,DSC-APL,43
2D,Source,DSC-APL,131
2D,Spacer,DSC-APL,50
2D,Spintronic Device,DSC-APL,120
2D,Spintronics,DSC-APL,184
2D,Spintronics Applications,DSC-APL,67
2D,Spring,DSC-APL,35
2D,Stem Cells,DSC-APL,97
2D,Storages,DSC-APL,73
2D,Strain Sensor,DSC-APL,68
2D,Stretchable,DSC-APL,35
2D,Supercapacitor,DSC-APL,610
2D,Supercapacitor Application,DSC-APL,40
2D,Supercapacitor Electrode,DSC-APL,99
2D,Support,DSC-APL,38
2D,Surface,DSC-APL,30
2D,TEM,DSC-APL,40
2D,TMDCS,DSC-APL,51
2D,Tank,DSC-APL,46
2D,Technology,DSC-APL,30
2D,Thermal Management,DSC-APL,30
2D,Thermocouple,DSC-APL,39
2D,Thermoelectric,DSC-APL,37
2D,Thermoelectric Devices,DSC-APL,44
2D,Thin,DSC-APL,30
2D,Thin Film Transistor,DSC-APL,39
2D,Three Electrode,DSC-APL,32
2D,Tip,DSC-APL,41
2D,Tissue,DSC-APL,31
2D,Tissue Engineering,DSC-APL,134
2D,Tool,DSC-APL,30
2D,Top,DSC-APL,34
2D,Top Electrode,DSC-APL,51
2D,Top Gate,DSC-APL,40
2D,Transducer,DSC-APL,42
2D,Transistors,DSC-APL,313
2D,Transparent Electrodes,DSC-APL,49
2D,Tumours,DSC-APL,110
2D,Two,DSC-APL,48
2D,VDW Heterostructure,DSC-APL,49
2D,Van Der Waals,DSC-APL,44
2D,Vdw,DSC-APL,76
2D,Wall,DSC-APL,56
2D,Water,DSC-APL,54
2D,Water Oxidation,DSC-APL,41
2D,Water Purification,DSC-APL,46
2D,Water Splitting,DSC-APL,266
2D,Water Treatment,DSC-APL,36
2D,Waveguide,DSC-APL,199
2D,Wearable,DSC-APL,66
2D,Wearable Electronics,DSC-APL,62
2D,Well,DSC-APL,33
2D,Window,DSC-APL,35
2D,Wing,DSC-APL,31
2D,Wire,DSC-APL,34
2D,Working Electrodes,DSC-APL,101
2D,perovskite solar cells,DSC-APL,259
2D Layer,Catalyst,DSC-APL,67
2D Layer,Electrode,DSC-APL,72
2D Layer,Electrodes,DSC-APL,43
2D Layer,MOFs,DSC-APL,47
2D Layer,Polymers,DSC-APL,39
2D Layered,Anode,DSC-APL,33
2D Layered,Catalyst,DSC-APL,38
2D Layered,Electrode,DSC-APL,60
2D Layered,Electrodes,DSC-APL,50
2D Layered,Photodetector,DSC-APL,37
2D Layered,Solar Cell,DSC-APL,41
2D Nanosheet,Anode,DSC-APL,30
2D Nanosheet,Catalyst,DSC-APL,56
2D Nanosheet,Electrocatalyst,DSC-APL,30
2D Nanosheet,Electrode,DSC-APL,68
2D Nanosheet,Electrodes,DSC-APL,42
2D Nanosheet,Supercapacitor,DSC-APL,30
2D Porous,Electrode,DSC-APL,30
2D Sheet,Catalyst,DSC-APL,31
3,Anode,DSC-APL,40
3,Catalyst,DSC-APL,65
3,Cathode,DSC-APL,30
3,Electrode,DSC-APL,94
3,Electrodes,DSC-APL,74
3,Electrolyte,DSC-APL,31
3 Days,Coatings,DSC-APL,43
3-D,Anode,DSC-APL,78
3-D,Biomaterial,DSC-APL,57
3-D,Bone,DSC-APL,32
3-D,Catalyst,DSC-APL,166
3-D,Cathode,DSC-APL,70
3-D,Cell,DSC-APL,98
3-D,Cells,DSC-APL,74
3-D,Channels,DSC-APL,42
3-D,Coatings,DSC-APL,129
3-D,Electrode,DSC-APL,272
3-D,Electrodes,DSC-APL,191
3-D,Electrolyte,DSC-APL,75
3-D,Implants,DSC-APL,37
3-D,Reactors,DSC-APL,41
3-D,Scaffold,DSC-APL,62
3-D,Scaffolds,DSC-APL,43
3-D,Sensor,DSC-APL,82
3-D,Solar Cell,DSC-APL,47
3-D,Stem Cells,DSC-APL,37
3-D,Supercapacitor,DSC-APL,37
3-D,Tissue Engineering,DSC-APL,88
3-D Nanostructure,Electrode,DSC-APL,72
3-D Nanostructure,Electrodes,DSC-APL,44
3-Dimensional,Catalyst,DSC-APL,43
3-Dimensional,Coatings,DSC-APL,36
3-Dimensional,Electrode,DSC-APL,74
3-Dimensional,Electrodes,DSC-APL,44
3D,2D,DSC-APL,56
3D,3D Cell Culture,DSC-APL,63
3D,3D Electrode,DSC-APL,66
3D,3D Printing,DSC-APL,85
3D,AFM,DSC-APL,34
3D,ASCS,DSC-APL,53
3D,Absorbent,DSC-APL,41
3D,Absorber,DSC-APL,106
3D,Absorbers,DSC-APL,56
3D,Active Layer,DSC-APL,77
3D,Actuator,DSC-APL,144
3D,Additive Manufacturing,DSC-APL,91
3D,Adhesive,DSC-APL,53
3D,Adsorbent,DSC-APL,201
3D,Adsorption,DSC-APL,52
3D,Aerospace,DSC-APL,61
3D,Air Battery,DSC-APL,58
3D,Air Cathode,DSC-APL,56
3D,Air Electrode,DSC-APL,50
3D,Airfoils,DSC-APL,47
3D,Alkaline Electrolyte,DSC-APL,47
3D,Analysis,DSC-APL,31
3D,Anode,DSC-APL,1866
3D,Anodes,DSC-APL,586
3D,Anodic Electrode,DSC-APL,32
3D,Antennae,DSC-APL,75
3D,Antennas,DSC-APL,46
3D,Anti-Cancer,DSC-APL,47
3D,Anticancer Drugs,DSC-APL,35
3D,Applications,DSC-APL,42
3D,Asc,DSC-APL,107
3D,Asymmetric,DSC-APL,79
3D,Asymmetric Supercapacitor,DSC-APL,90
3D,Atlas,DSC-APL,30
3D,Based,DSC-APL,32
3D,Batteries,DSC-APL,358
3D,Battery,DSC-APL,429
3D,Battery Electrode,DSC-APL,46
3D,Bifunctional Catalysts,DSC-APL,46
3D,Bifunctional Electrocatalysts,DSC-APL,54
3D,Binder Free,DSC-APL,48
3D,Binder-Free Electrode,DSC-APL,38
3D,Binders,DSC-APL,121
3D,Bio-Medical,DSC-APL,67
3D,Bio-Sensor,DSC-APL,242
3D,Bioink,DSC-APL,63
3D,Biological Application,DSC-APL,31
3D,Biology,DSC-APL,36
3D,Biomaterial,DSC-APL,292
3D,Biomedical Application,DSC-APL,163
3D,Biomedicine,DSC-APL,49
3D,Bioreactors,DSC-APL,79
3D,Biosensing,DSC-APL,80
3D,Biotechnology,DSC-APL,37
3D,Blade,DSC-APL,56
3D,Blood Vessels,DSC-APL,97
3D,Bone,DSC-APL,206
3D,Bone Defect,DSC-APL,56
3D,Bone Regeneration,DSC-APL,99
3D,Bone Repair,DSC-APL,30
