Subject,Object,Rel,Count
Ablation,Surface Morphology,SMT-PRO,196
Ablation,Surface Roughness,SMT-PRO,100
Ablation,Surface Structure,SMT-PRO,54
Ablation,Surface Temperature,SMT-PRO,120
Ablation,Surface Topography,SMT-PRO,31
Ablation,Tachycardia,SMT-PRO,41
Ablation,Temperature,SMT-PRO,124
Ablation,Thermal Conductivity,SMT-PRO,68
Ablation,Topography,SMT-PRO,50
Ablation,Transparent,SMT-PRO,89
Ablation,Velocity,SMT-PRO,34
Abraded,Super Hydrophobicity,SMT-PRO,32
Abraded,Wear Rate,SMT-PRO,32
Abrasion,Abrasion Resistance,SMT-PRO,34
Abrasion,Abrasive,SMT-PRO,42
Abrasion,Abrasive Wear,SMT-PRO,30
Abrasion,Adhesions,SMT-PRO,48
Abrasion,CA,SMT-PRO,70
Abrasion,Compositions,SMT-PRO,48
Abrasion,Contact Angle,SMT-PRO,142
Abrasion,Durability,SMT-PRO,34
Abrasion,Friction Coefficient,SMT-PRO,31
Abrasion,Grain Size,SMT-PRO,31
Abrasion,Hardness,SMT-PRO,60
Abrasion,Hydrophobic,SMT-PRO,52
Abrasion,Microstructure,SMT-PRO,87
Abrasion,Morphology,SMT-PRO,94
Abrasion,Particle Size,SMT-PRO,30
Abrasion,Roughness,SMT-PRO,57
Abrasion,SA,SMT-PRO,54
Abrasion,Separation Efficiency,SMT-PRO,45
Abrasion,Sliding Angle,SMT-PRO,85
Abrasion,Structure,SMT-PRO,70
Abrasion,Super Hydrophobicity,SMT-PRO,272
Abrasion,Superhydrophilic,SMT-PRO,36
Abrasion,Surface Morphology,SMT-PRO,65
Abrasion,Surface Roughness,SMT-PRO,52
Abrasion,WCA,SMT-PRO,33
Abrasion,Water Contact Angle,SMT-PRO,145
Abrasion,Wca,SMT-PRO,41
Abrasion,Wear,SMT-PRO,65
Abrasion,Wear Rate,SMT-PRO,63
Abrasion,Wear Resistance,SMT-PRO,39
Abrasion,Wettability,SMT-PRO,69
Abrasive,Surface Roughness,SMT-PRO,35
Absorption,Structure,SMT-PRO,39
Ac,Microstructure,SMT-PRO,66
Ac,Morphology,SMT-PRO,34
Ac,Structure,SMT-PRO,35
Accumulative Roll Bonding,Ductility,SMT-PRO,59
Accumulative Roll Bonding,Grain Boundaries,SMT-PRO,37
Accumulative Roll Bonding,Grain Refinement,SMT-PRO,44
Accumulative Roll Bonding,Grain Size,SMT-PRO,101
Accumulative Roll Bonding,Grains,SMT-PRO,32
Accumulative Roll Bonding,Hardness,SMT-PRO,67
Accumulative Roll Bonding,Mechanical Property,SMT-PRO,143
Accumulative Roll Bonding,Metals,SMT-PRO,64
Accumulative Roll Bonding,Micro Hardness,SMT-PRO,43
Accumulative Roll Bonding,Microstructural,SMT-PRO,41
Accumulative Roll Bonding,Microstructure,SMT-PRO,195
Accumulative Roll Bonding,Strengths,SMT-PRO,107
Accumulative Roll Bonding,Structure,SMT-PRO,46
Accumulative Roll Bonding,Tensile Strength,SMT-PRO,95
Accumulative Roll Bonding,Texture,SMT-PRO,60
Accumulative Roll Bonding,Ultrafine Grained,SMT-PRO,64
Acetalisation,Catalytic Activity,SMT-PRO,30
Acetylation,Catalytic Activity,SMT-PRO,33
Acetylation,Chemical Structures,SMT-PRO,32
Acetylation,DS,SMT-PRO,53
Acetylation,Molecular Weight,SMT-PRO,31
Acetylation,Morphology,SMT-PRO,32
Acetylation,Stability,SMT-PRO,35
Acetylation,Structure,SMT-PRO,76
Acid,Acidity,SMT-PRO,43
Acid,Activity,SMT-PRO,82
Acid,Catalytic Activity,SMT-PRO,66
Acid,Catalytic Performance,SMT-PRO,36
Acid,Chemical Composition,SMT-PRO,53
Acid,Chemical Structures,SMT-PRO,51
Acid,Compositions,SMT-PRO,107
Acid,Crystallinity,SMT-PRO,32
Acid,Cytotoxicity,SMT-PRO,30
Acid,Hydrophobic,SMT-PRO,35
Acid,Magnetics,SMT-PRO,55
Acid,Mechanical Property,SMT-PRO,39
Acid,Metals,SMT-PRO,43
Acid,Microstructure,SMT-PRO,44
Acid,Morphology,SMT-PRO,93
Acid,Particle Size,SMT-PRO,35
Acid,Pore Size Distribution,SMT-PRO,31
Acid,Porosity,SMT-PRO,37
Acid,Selectivity,SMT-PRO,33
Acid,Stability,SMT-PRO,80
Acid,Structure,SMT-PRO,137
Acid,Surface Area,SMT-PRO,63
Acid,Textural Properties,SMT-PRO,31
Acid,pH,SMT-PRO,30
Acid Activated,Adsorption Capacity,SMT-PRO,31
Acid Activated,Surface Area,SMT-PRO,34
Acid Catalyzed,Structure,SMT-PRO,40
Acid Etched,Contact Angle,SMT-PRO,33
Acid Etched,Morphology,SMT-PRO,47
Acid Etched,Structure,SMT-PRO,46
Acid Etching,Compositions,SMT-PRO,35
Acid Etching,Microstructure,SMT-PRO,39
Acid Etching,Morphology,SMT-PRO,65
Acid Etching,Roughness,SMT-PRO,37
Acid Etching,Structure,SMT-PRO,86
Acid Etching,Surface Area,SMT-PRO,32
Acid Etching,Surface Morphology,SMT-PRO,32
Acid Etching,Surface Roughness,SMT-PRO,31
Acid Leaching,Activity,SMT-PRO,52
Acid Leaching,Compositions,SMT-PRO,71
Acid Leaching,Metals,SMT-PRO,32
Acid Leaching,Morphology,SMT-PRO,41
Acid Leaching,ORR Activity,SMT-PRO,31
Acid Leaching,Pore Size Distribution,SMT-PRO,43
Acid Leaching,Porosity,SMT-PRO,31
Acid Leaching,Specific Surface Area,SMT-PRO,38
Acid Leaching,Stability,SMT-PRO,41
Acid Leaching,Structure,SMT-PRO,78
Acid Leaching,Surface Area,SMT-PRO,45
Acid Treated,Activity,SMT-PRO,71
Acid Treated,Adsorption Capacity,SMT-PRO,45
Acid Treated,BET Surface Area,SMT-PRO,38
Acid Treated,Catalytic Activity,SMT-PRO,64
Acid Treated,Catalytic Performance,SMT-PRO,31
Acid Treated,Compositions,SMT-PRO,62
Acid Treated,Conductivity,SMT-PRO,50
Acid Treated,Current Density,SMT-PRO,35
Acid Treated,Cycling Performance,SMT-PRO,35
Acid Treated,Electrical Conductivity,SMT-PRO,43
Acid Treated,Electrochemical Performance,SMT-PRO,30
Acid Treated,Mechanical Property,SMT-PRO,35
Acid Treated,Metals,SMT-PRO,37
Acid Treated,Morphologies,SMT-PRO,31
Acid Treated,Morphology,SMT-PRO,127
Acid Treated,Particle Size,SMT-PRO,36
Acid Treated,Particle Size Distribution,SMT-PRO,32
Acid Treated,Pore Size Distribution,SMT-PRO,89
Acid Treated,Pore Volume,SMT-PRO,41
Acid Treated,Specific Capacitance,SMT-PRO,47
Acid Treated,Specific Surface Area,SMT-PRO,49
Acid Treated,Stability,SMT-PRO,83
Acid Treated,Structure,SMT-PRO,130
Acid Treated,Surface Area,SMT-PRO,94
Acid Treated,Surface Morphology,SMT-PRO,39
Acid Treated,Zeta Potential,SMT-PRO,32
Acid Treatment,Acidity,SMT-PRO,51
Acid Treatment,Activity,SMT-PRO,95
Acid Treatment,Adsorption Capacity,SMT-PRO,76
Acid Treatment,BET Surface Area,SMT-PRO,46
Acid Treatment,Catalytic Activity,SMT-PRO,89
Acid Treatment,Catalytic Performance,SMT-PRO,68
Acid Treatment,Chemical Composition,SMT-PRO,45
Acid Treatment,Chemical Structures,SMT-PRO,42
