Subject,Object,Rel,Count
4t1,PTT,APL-APL,55
4t1,Photothermal Therapy,APL-APL,35
4t1,Tumor,APL-APL,89
4t1,Tumours,APL-APL,294
5-HMF,Catalyst,APL-APL,69
5-HT1A,5-HT2A,APL-APL,35
5-HT2A,5-HT1A,APL-APL,35
5-Lox,COX-2,APL-APL,32
96-Well,Plate,APL-APL,52
96-Well,Plates,APL-APL,40
AB Hydrolysis,Catalyst,APL-APL,36
ABC Transporter,ATP Binding Cassette,APL-APL,34
ABC Transporter,Transporter,APL-APL,103
ABE Fermentation,Acetone-Butanol-Ethanol,APL-APL,30
ABE Fermentation,Fermentation,APL-APL,33
ABR,Anaerobic Baffled Reactor,APL-APL,35
ACE Inhibitor,Ace,APL-APL,38
AD Therapy,Ad,APL-APL,39
AD Therapy,Alzheimer's Disease,APL-APL,35
ADC,ADCS,APL-APL,133
ADC,Amplifiers,APL-APL,35
ADC,Analog,APL-APL,34
ADC,Analog to Digital Converter,APL-APL,101
ADC,Antibody,APL-APL,63
ADC,CMOS,APL-APL,48
ADC,CMOS Technology,APL-APL,34
ADC,Converters,APL-APL,37
ADC,Dac,APL-APL,71
ADC,Detector,APL-APL,122
ADC,Digital,APL-APL,33
ADC,FPGA,APL-APL,44
ADC,PMT,APL-APL,32
ADC,SAR ADC,APL-APL,32
ADC,Sensor,APL-APL,52
ADC,TDC,APL-APL,31
ADCS,ADC,APL-APL,133
ADCS,Antibody,APL-APL,76
ADCS,Conjugates,APL-APL,33
ADH,Alcohol Dehydrogenase,APL-APL,103
ADH,Electrode,APL-APL,39
ADS,Accelerator-Driven System,APL-APL,149
ADS,Fuel,APL-APL,54
ADS,Reactors,APL-APL,46
ADS,Spallation Target,APL-APL,49
AEM,AEMFC,APL-APL,46
AEM,AEMS,APL-APL,228
AEM,AEMs,APL-APL,46
AEM,Anion Exchange Membrane,APL-APL,417
AEM,Anode,APL-APL,152
AEM,Bipolar Membrane,APL-APL,37
AEM,CEM,APL-APL,66
AEM,Catalyst,APL-APL,106
AEM,Cathode,APL-APL,154
AEM,Cation Exchange Membrane,APL-APL,80
AEM,Cell,APL-APL,68
AEM,Cem,APL-APL,139
AEM,Electrocatalyst,APL-APL,36
AEM,Electrode,APL-APL,104
AEM,Electrodes,APL-APL,71
AEM,Electrolyte,APL-APL,71
AEM,Exchange Membrane,APL-APL,32
AEM,Fuel Cell,APL-APL,115
AEM,Ion Exchange Membrane,APL-APL,51
AEM,Membrane,APL-APL,176
AEM,PEM,APL-APL,44
AEM,Proton Exchange Membranes,APL-APL,41
AEMFC,AEM,APL-APL,46
AEMFC,AEMS,APL-APL,45
AEMFC,Anion Exchange Membrane,APL-APL,52
AEMFC,Anion Exchange Membrane Fuel Cell,APL-APL,102
AEMFC,Anode,APL-APL,73
AEMFC,Catalyst,APL-APL,136
AEMFC,Cathode,APL-APL,79
AEMFC,Cathode Catalyst,APL-APL,43
AEMFC,Cell,APL-APL,32
AEMFC,Electrocatalyst,APL-APL,40
AEMFC,Electrode,APL-APL,37
AEMFC,Fuel Cell,APL-APL,70
AEMFC,ORR,APL-APL,53
AEMFC,Oxygen Reduction Reaction,APL-APL,35
AEMFC,PEMFC,APL-APL,41
AEMFC,Proton Exchange Membrane Fuel Cells,APL-APL,36
AEMS,AEM,APL-APL,228
AEMS,AEMFC,APL-APL,45
AEMS,Alkaline Fuel Cell,APL-APL,46
AEMS,Anion Exchange Membrane,APL-APL,377
AEMS,Anion Exchange Membrane Fuel Cell,APL-APL,37
AEMS,Anode,APL-APL,32
AEMS,CEMS,APL-APL,35
AEMS,Catalyst,APL-APL,50
AEMS,Cathode,APL-APL,31
AEMS,Fuel Cell,APL-APL,106
AEMS,Membrane,APL-APL,154
AEMs,AEM,APL-APL,46
AFC,Alkaline Fuel Cell,APL-APL,61
AFC,Catalyst,APL-APL,36
AFC,Fuel Cell,APL-APL,47
AFCS,Alkaline Fuel Cell,APL-APL,50
AFCS,Catalyst,APL-APL,30
AFL,Anode,APL-APL,56
AFL,Anode Functional Layer,APL-APL,47
AFL,Cathode,APL-APL,33
AFL,Electrolyte,APL-APL,54
AFL,Solid Oxide Fuel Cells,APL-APL,33
AFM,AFM Cantilever,APL-APL,60
AFM,AFM Tips,APL-APL,199
AFM,Cantilevered,APL-APL,331
AFM,Cantilevers,APL-APL,105
AFM,Catalyst,APL-APL,30
AFM,Cell,APL-APL,63
AFM,Coatings,APL-APL,77
AFM,Contacts,APL-APL,50
AFM,Electrode,APL-APL,143
AFM,Electrodes,APL-APL,105
AFM,Junctions,APL-APL,39
AFM,Microcantilever,APL-APL,30
AFM,Probes,APL-APL,186
AFM,Sensor,APL-APL,41
AFM,Tip,APL-APL,398
AFM,Tips,APL-APL,201
AFM Cantilever,AFM,APL-APL,60
AFM Cantilever,Cantilevered,APL-APL,51
AFM Cantilever,Tip,APL-APL,30
AFM Tips,AFM,APL-APL,199
AFM Tips,Cantilevered,APL-APL,41
AFM Tips,Electrode,APL-APL,43
AFM Tips,Tip,APL-APL,140
AFM Tips,Tips,APL-APL,90
AG,AgCl,APL-APL,287
AG,Auxiliary Electrode,APL-APL,31
AG,Catalyst,APL-APL,44
AG,Cathode,APL-APL,31
AG,Cell,APL-APL,44
AG,Counter Electrode,APL-APL,201
AG,Electrode,APL-APL,347
AG,Electrodes,APL-APL,148
AG,Electrolyte,APL-APL,61
AG,Reference,APL-APL,47
AG,Reference Electrode,APL-APL,534
AG,Sensor,APL-APL,32
AG,Wire,APL-APL,76
AG,Working Electrodes,APL-APL,235
AGC,Automatic Generation Control,APL-APL,73
AGC,Controller,APL-APL,49
AGC,Power Systems,APL-APL,56
AGV,AGVS,APL-APL,30
AGV,Automated Guided Vehicle,APL-APL,30
AGVS,AGV,APL-APL,30
AHU,Air Handling Unit,APL-APL,57
AIDS,HIV,APL-APL,107
ALP,Alkaline Phosphatase,APL-APL,45
ALS,Amyotrophic Lateral Sclerosis,APL-APL,150
ALS,Diseases,APL-APL,51
ALS,Lateral Sclerosis,APL-APL,134
ALS,Motor Neuron,APL-APL,62
ALS,Neurodegenerative Disease,APL-APL,34
ALS,Neurons,APL-APL,48
AM,Additive Manufacturing,APL-APL,69
AM,Parts,APL-APL,40
AMB,Active Magnetic Bearing,APL-APL,30
AMB,Rotors,APL-APL,37
AMI,Acute Myocardial Infarction,APL-APL,68
AMR,Regenerators,APL-APL,46
AMS,Detector,APL-APL,56
ANMBR,Anaerobic Membrane Bioreactor,APL-APL,107
ANMBR,Membrane,APL-APL,48
ANN,ANNS,APL-APL,50
ANN,Neural Network,APL-APL,40
ANNS,ANN,APL-APL,50
AOM,Acousto,APL-APL,31
AOM,Acousto-Optic Modulator,APL-APL,47
AOM,Anaerobic Oxidation of Methane,APL-APL,47
AOP,Advanced Oxidation Process,APL-APL,55
AOP,Catalyst,APL-APL,30
AOPS,Advanced Oxidation Process,APL-APL,90
AOPS,Catalyst,APL-APL,61
APC,APCS,APL-APL,33
APC,Air Pollution Control,APL-APL,46
APC,Cells,APL-APL,34
APC,T Cells,APL-APL,54
APCDS,Air Pollution Control Devices,APL-APL,31
APCS,APC,APL-APL,33
APCS,Antigen Presenting Cells,APL-APL,56
APCS,Cells,APL-APL,50
APCS,DCS,APL-APL,36
APCS,T,APL-APL,37
APCS,T Cells,APL-APL,54
APCS,Vaccine,APL-APL,35
API,Active Pharmaceutical Ingredient,APL-APL,101
APIS,Active Pharmaceutical Ingredient,APL-APL,116
APU,Auxiliary Power Unit,APL-APL,59
APU,SOFC,APL-APL,32
AR,AR Coating,APL-APL,52
AR,Anti-Reflection,APL-APL,48
AR,Coatings,APL-APL,140
AR,Solar Cell,APL-APL,50
AR Coating,AR,APL-APL,52
AR Coating,Coatings,APL-APL,79
AR Coating,Solar Cell,APL-APL,36
ARC,Anode,APL-APL,60
ARC,Anti Reflection Coating,APL-APL,31
ARC,Antireflective Coating,APL-APL,57
ARC,Arcs,APL-APL,60
ARC,Cathode,APL-APL,55
ARC,Cell,APL-APL,83
ARC,Cells,APL-APL,58
ARC,Coatings,APL-APL,63
ARC,Contacts,APL-APL,33
ARC,Electrode,APL-APL,67
ARC,Electrodes,APL-APL,63
ARC,Oceanic,APL-APL,31
ARC,Ophiolites,APL-APL,34
ARC,Solar Cell,APL-APL,168
ARC,Volcanic Arc,APL-APL,41
ARCH,Arches,APL-APL,90
ARCH,Bridge,APL-APL,64
ARCH,DAM,APL-APL,46
ASBR,Anaerobic Sequencing Batch Reactor,APL-APL,35
ASC,ASC.,APL-APL,56
ASC,ASC;,APL-APL,36
ASC,ASCs,APL-APL,107
ASC,Anode,APL-APL,43
ASC,Cathode,APL-APL,38
ASC,Electrode,APL-APL,360
ASC,Electrodes,APL-APL,318
ASC,Electrolyte,APL-APL,50
ASC,Negative Electrode,APL-APL,56
ASC,Positive Electrode,APL-APL,53
ASC,Red LED,APL-APL,40
ASC,Supercapacitor,APL-APL,118
ASC,Three Electrode System,APL-APL,53
ASC.,ASC,APL-APL,56
ASC.,Electrode,APL-APL,46
ASC.,Electrodes,APL-APL,46
ASC;,ASC,APL-APL,36
ASC;,Electrode,APL-APL,30
ASCS,Anode,APL-APL,76
ASCS,Asc,APL-APL,285
ASCS,Asymmetric,APL-APL,56
ASCS,Asymmetric Supercapacitor,APL-APL,131
ASCS,Cathode,APL-APL,70
ASCS,Electrode,APL-APL,251
ASCS,Electrodes,APL-APL,228
ASCS,Electrolyte,APL-APL,58
ASCS,Energy Storage Device,APL-APL,42
ASCS,LED,APL-APL,38
ASCS,Negative Electrode,APL-APL,127
ASCS,Positive,APL-APL,33
ASCS,Positive Electrode,APL-APL,112
ASCS,Red LED,APL-APL,33
ASCS,Scs,APL-APL,43
ASCS,Stem Cells,APL-APL,30
ASCS,Supercapacitor,APL-APL,162
ASCS,Three Electrode,APL-APL,34
ASCS,Three Electrode System,APL-APL,30
ASCs,ASC,APL-APL,107
ASCs,Electrode,APL-APL,103
ASCs,Electrodes,APL-APL,103
ASCs,Supercapacitor,APL-APL,30
ASDEX,Divertor,APL-APL,44
ASDEX,Tokamak,APL-APL,32
ASDEX Upgrade,Divertor,APL-APL,80
ASDEX Upgrade,Tokamak,APL-APL,36
ASHP,Air Source Heat Pump,APL-APL,95
ASHP,Heat Pump,APL-APL,37
ASICs,Asic,APL-APL,46
ASICs,Detector,APL-APL,55
ASICs,Sensor,APL-APL,31
ASSBS,All Solid State Batteries,APL-APL,47
ASSBS,Electrolyte,APL-APL,39
ASSBS,Solid Electrolyte,APL-APL,40
ATF,Accident Tolerant Fuel,APL-APL,55
ATF,Claddings,APL-APL,42
ATP,ATP Synthase,APL-APL,34
ATP,Electrode,APL-APL,32
ATP Binding Cassette,ABC Transporter,APL-APL,34
ATP Binding Cassette,Transporter,APL-APL,58
ATP Synthase,ATP,APL-APL,34
ATP Synthase,Synthases,APL-APL,68
ATPSS,Atps,APL-APL,77
ATR,Autothermal Reforming,APL-APL,58
ATR,Catalyst,APL-APL,176
ATR,Fuel Cell,APL-APL,31
ATR,Fuel Processor,APL-APL,31
ATR,Hydrogen Production,APL-APL,33
ATR,Reactors,APL-APL,69
ATR,Reformer,APL-APL,48
ATR,Reforming,APL-APL,52
AUV,AUVs,APL-APL,60
AUV,Autonomous Underwater Vehicle,APL-APL,90
AUV,Autonomous Underwater Vehicles,APL-APL,45
AUVs,AUV,APL-APL,60
AUVs,Autonomous Underwater Vehicles,APL-APL,67
AVR,Automatic Voltage Regulator,APL-APL,31
AWG,Waveguide Grating,APL-APL,40
Abatement,Catalyst,APL-APL,41
Abrasive,CMP,APL-APL,74
Abrasive,Coatings,APL-APL,54
Abrasive,Polishing,APL-APL,47
Abrasive,Workpiece,APL-APL,35
Absorbent,Absorber,APL-APL,77
Absorbent,Absorption,APL-APL,56
Absorbent,Adsorbent,APL-APL,233
Absorbent,CO2,APL-APL,65
Absorbent,CO2 Absorption,APL-APL,99
Absorbent,CO2 Capture,APL-APL,155
Absorbent,Catalyst,APL-APL,79
Absorbent,Coatings,APL-APL,43
Absorbent,Membrane,APL-APL,58
Absorbent,Membrane Contactors,APL-APL,54
Absorbent,Removal,APL-APL,55
Absorbent,Sorbent,APL-APL,30
Absorbent,Water,APL-APL,30
Absorber,Absorbent,APL-APL,77
Absorber,Absorber Column,APL-APL,37
Absorber,Absorber Layer,APL-APL,390
Absorber,Absorber Plate,APL-APL,96
Absorber,Absorber Tube,APL-APL,54
Absorber,Absorbers,APL-APL,806
Absorber,Absorbing,APL-APL,43
Absorber,Absorption,APL-APL,74
Absorber,Absorption Chiller,APL-APL,40
Absorber,Absorption Cycles,APL-APL,30
Absorber,Absorption Heat Transformer,APL-APL,32
Absorber,Absorption Refrigeration System,APL-APL,32
Absorber,Absorption System,APL-APL,34
Absorber,Active Layer,APL-APL,42
Absorber,Anode,APL-APL,49
Absorber,Back Contact,APL-APL,233
Absorber,Back Electrode,APL-APL,31
Absorber,Back Reflectors,APL-APL,30
Absorber,Bottom Cell,APL-APL,50
Absorber,Buffer,APL-APL,44
Absorber,CO2 Absorption,APL-APL,54
Absorber,CO2 Capture,APL-APL,120
Absorber,CPC,APL-APL,82
Absorber,Calorimeter,APL-APL,34
Absorber,Catalyst,APL-APL,92
Absorber,Cathode,APL-APL,43
Absorber,Cavity,APL-APL,33
Absorber,Cell,APL-APL,443
Absorber,Cells,APL-APL,377
Absorber,Coal Fired Power Plant,APL-APL,34
Absorber,Coatings,APL-APL,258
Absorber,Collector,APL-APL,339
Absorber,Collectors,APL-APL,99
Absorber,Columns,APL-APL,58
Absorber,Compressors,APL-APL,40
Absorber,Concentrator,APL-APL,87
Absorber,Condenser,APL-APL,239
Absorber,Contacts,APL-APL,168
Absorber,Cooling,APL-APL,53
Absorber,Counter Electrode,APL-APL,30
Absorber,Covers,APL-APL,102
Absorber,Cycle,APL-APL,39
Absorber,Desorber,APL-APL,102
Absorber,Detector,APL-APL,223
Absorber,Device,APL-APL,109
Absorber,Diodes,APL-APL,34
Absorber,Electrode,APL-APL,163
Absorber,Electrodes,APL-APL,121
Absorber,Electrolyte,APL-APL,54
Absorber,Electron Transporting Layer,APL-APL,80
Absorber,Emitters,APL-APL,97
Absorber,Eta,APL-APL,30
Absorber,Evaporator,APL-APL,235
Absorber,Filters,APL-APL,41
Absorber,Fins,APL-APL,37
Absorber,Flat Plate Collector,APL-APL,47
Absorber,Front Contact,APL-APL,35
Absorber,Fuel,APL-APL,30
Absorber,Generator,APL-APL,202
Absorber,Glass,APL-APL,40
Absorber,Glazing,APL-APL,38
Absorber,HTM,APL-APL,69
Absorber,Heat Exchanger,APL-APL,111
Absorber,Heaters,APL-APL,36
Absorber,Heating,APL-APL,32
Absorber,Heterojunction,APL-APL,61
Absorber,Heterojunction Solar Cells,APL-APL,47
Absorber,Hole Transporting Layer,APL-APL,74
Absorber,Htl,APL-APL,78
Absorber,Hybrid,APL-APL,36
Absorber,Insulation,APL-APL,50
Absorber,Junctions,APL-APL,69
Absorber,Laser,APL-APL,40
Absorber,Layers,APL-APL,111
Absorber,Light Absorber,APL-APL,52
Absorber,MEA,APL-APL,41
Absorber,Membrane,APL-APL,36
Absorber,Metamaterial,APL-APL,99
Absorber,Metamaterial Absorber,APL-APL,77
Absorber,Metasurfaces,APL-APL,38
Absorber,Microwave Absorbers,APL-APL,77
Absorber,Mirrors,APL-APL,100
Absorber,Module,APL-APL,120
Absorber,Organic Solar Cells,APL-APL,32
Absorber,P-N Junction,APL-APL,34
Absorber,PCC,APL-APL,30
Absorber,PCM,APL-APL,34
Absorber,PSC,APL-APL,108
Absorber,PSCS,APL-APL,187
Absorber,PTC,APL-APL,46
Absorber,PV,APL-APL,90
Absorber,PV Cells,APL-APL,48
Absorber,PV Module,APL-APL,36
Absorber,Packing,APL-APL,34
Absorber,Panels,APL-APL,39
Absorber,Parabolic Trough Collector,APL-APL,33
Absorber,Perovskite Solar Cells,APL-APL,76
Absorber,Perovskites,APL-APL,97
Absorber,Photoanode,APL-APL,34
Absorber,Photocathodes,APL-APL,33
Absorber,Photodetector,APL-APL,38
Absorber,Photovoltaic Application,APL-APL,47
Absorber,Photovoltaic Cells,APL-APL,30
Absorber,Photovoltaic Devices,APL-APL,101
Absorber,Photovoltaic Technology,APL-APL,31
Absorber,Photovoltaics,APL-APL,130
Absorber,Plate,APL-APL,43
Absorber,Power Plant,APL-APL,71
Absorber,Reactors,APL-APL,82
Absorber,Receiver,APL-APL,150
Absorber,Reflectors,APL-APL,157
Absorber,Regenerators,APL-APL,72
Absorber,Resonator,APL-APL,43
Absorber,Sensor,APL-APL,77
Absorber,Solar,APL-APL,40
Absorber,Solar Absorber,APL-APL,70
Absorber,Solar Air Heater,APL-APL,41
Absorber,Solar Cell,APL-APL,1535
Absorber,Solar Cell Device,APL-APL,76
Absorber,Solar Chimney,APL-APL,31
Absorber,Solar Collectors,APL-APL,163
Absorber,Solar Energy,APL-APL,53
Absorber,Solar Modules,APL-APL,30
Absorber,Solar Stills,APL-APL,38
Absorber,Spacer,APL-APL,52
Absorber,Storage Tank,APL-APL,43
Absorber,Strippers,APL-APL,133
Absorber,Subcell,APL-APL,31
Absorber,Tandem Cell,APL-APL,52
Absorber,Tandem Device,APL-APL,32
Absorber,Tandem Solar Cell,APL-APL,91
Absorber,Tandems,APL-APL,62
Absorber,Thermocouple,APL-APL,33
Absorber,Thin Film Solar Cell,APL-APL,333
Absorber,Top Cell,APL-APL,36
Absorber,Tube,APL-APL,50
Absorber,Turbines,APL-APL,34
Absorber,Vibration Absorber,APL-APL,35
Absorber,Water,APL-APL,40
Absorber,Window,APL-APL,67
Absorber,Window Layer,APL-APL,75
Absorber,perovskite solar cells,APL-APL,274
Absorber Column,Absorber,APL-APL,37
Absorber Layer,Absorber,APL-APL,390
Absorber Layer,Absorbers,APL-APL,102
Absorber Layer,Back Contact,APL-APL,109
Absorber Layer,Cell,APL-APL,170
Absorber Layer,Cells,APL-APL,169
Absorber Layer,Coatings,APL-APL,48
Absorber Layer,Contacts,APL-APL,57
Absorber Layer,Device,APL-APL,43
Absorber Layer,Electrode,APL-APL,55
Absorber Layer,Electrodes,APL-APL,30
Absorber Layer,Electron Transporting Layer,APL-APL,42
Absorber Layer,Heterojunction Solar Cells,APL-APL,30
Absorber Layer,Hole Transporting Layer,APL-APL,46
Absorber Layer,Htl,APL-APL,41
Absorber Layer,Layers,APL-APL,54
Absorber Layer,PSC,APL-APL,49
Absorber Layer,PSCS,APL-APL,70
Absorber Layer,Perovskite Solar Cells,APL-APL,39
Absorber Layer,Perovskites,APL-APL,35
Absorber Layer,Photovoltaic Application,APL-APL,30
Absorber Layer,Photovoltaic Devices,APL-APL,65
Absorber Layer,Photovoltaics,APL-APL,42
Absorber Layer,Solar Cell,APL-APL,932
Absorber Layer,Solar Cell Device,APL-APL,42
Absorber Layer,Tandem Solar Cell,APL-APL,45
Absorber Layer,Thin Film Solar Cell,APL-APL,298
Absorber Layer,Top Cell,APL-APL,30
Absorber Layer,Window Layer,APL-APL,76
Absorber Layer,perovskite solar cells,APL-APL,125
Absorber Plate,Absorber,APL-APL,96
Absorber Plate,Collector,APL-APL,128
Absorber Plate,Collectors,APL-APL,34
Absorber Plate,Covers,APL-APL,47
Absorber Plate,Fins,APL-APL,30
Absorber Plate,Solar Air Heater,APL-APL,92
Absorber Plate,Solar Collectors,APL-APL,65
Absorber Tube,Absorber,APL-APL,54
Absorber Tube,Collector,APL-APL,70
Absorber Tube,Parabolic Trough Collector,APL-APL,34
Absorber Tube,Receiver,APL-APL,52
Absorbers,Absorber,APL-APL,806
Absorbers,Absorber Layer,APL-APL,102
Absorbers,Back Contact,APL-APL,51
Absorbers,Cell,APL-APL,135
Absorbers,Cells,APL-APL,143
Absorbers,Coatings,APL-APL,109
Absorbers,Collector,APL-APL,48
Absorbers,Collectors,APL-APL,33
Absorbers,Contacts,APL-APL,30
Absorbers,Detector,APL-APL,65
Absorbers,Device,APL-APL,63
Absorbers,Electrode,APL-APL,50
Absorbers,Electrodes,APL-APL,34
Absorbers,Emitters,APL-APL,31
Absorbers,Layers,APL-APL,32
Absorbers,Metamaterial,APL-APL,38
Absorbers,Microwave Absorbers,APL-APL,43
Absorbers,Module,APL-APL,34
Absorbers,PSC,APL-APL,41
Absorbers,PSCS,APL-APL,79
Absorbers,PV,APL-APL,31
Absorbers,Perovskites,APL-APL,34
Absorbers,Photovoltaics,APL-APL,65
Absorbers,Reflectors,APL-APL,35
Absorbers,Sensor,APL-APL,34
Absorbers,Solar Absorber,APL-APL,38
Absorbers,Solar Cell,APL-APL,581
Absorbers,Solar Collectors,APL-APL,31
Absorbers,Tandem Solar Cell,APL-APL,37
Absorbers,Thin Film Solar Cell,APL-APL,102
Absorbers,perovskite solar cells,APL-APL,106
Absorbing,Absorber,APL-APL,43
Absorbing Layer,Solar Cell,APL-APL,92
Absorption,Absorbent,APL-APL,56
Absorption,Absorber,APL-APL,74
Absorption,Adsorption,APL-APL,35
Absorption,CO2 Absorption,APL-APL,46
Absorption,CO2 Capture,APL-APL,53
Absorption,Desorption,APL-APL,39
Absorption,Membrane,APL-APL,36
Absorption Chiller,Absorber,APL-APL,40
Absorption Chiller,Building,APL-APL,43
Absorption Chiller,CCHP,APL-APL,40
Absorption Chiller,Chiller,APL-APL,94
Absorption Chiller,Cooling,APL-APL,85
Absorption Chiller,Evaporator,APL-APL,35
Absorption Chiller,Generator,APL-APL,38
Absorption Chiller,Heat Exchanger,APL-APL,33
Absorption Chiller,Heating,APL-APL,47
Absorption Chiller,Solar Collectors,APL-APL,45
Absorption Chiller,Storage Tank,APL-APL,31
Absorption Cycles,Absorber,APL-APL,30
Absorption Heat Pump,Heat Pump,APL-APL,35
Absorption Heat Transformer,Absorber,APL-APL,32
Absorption Layer,Solar Cell,APL-APL,61
Absorption Refrigeration System,Absorber,APL-APL,32
Absorption Refrigeration System,Generator,APL-APL,32
Absorption System,Absorber,APL-APL,34
Abutment,Bridge,APL-APL,53
Abutment,Bridges,APL-APL,32
Abutment,Implants,APL-APL,42
Ac,Acs,APL-APL,34
Ac,Air Conditioning,APL-APL,40
Ac,Asc,APL-APL,61
Ac,Cathode,APL-APL,34
Ac,Cell,APL-APL,55
Ac,Cells,APL-APL,33
Ac,DC,APL-APL,74
Ac,Electrode,APL-APL,193
Ac,Electrodes,APL-APL,188
Ac,Electrolyte,APL-APL,62
Ac,Negative Electrode,APL-APL,33
Ac,Positive Electrode,APL-APL,31
Ac,Supercapacitor,APL-APL,88
Accelerator,Detector,APL-APL,84
Accelerator,Ifmif,APL-APL,31
Accelerator,Injectors,APL-APL,37
Accelerator,Laser,APL-APL,45
Accelerator,Linacs,APL-APL,65
Accelerator,Target,APL-APL,38
Accelerator-Driven System,ADS,APL-APL,149
Accelerator-Driven System,Fuel,APL-APL,32
Accelerator-Driven System,Reactors,APL-APL,37
Accelerator-Driven System,Spallation Target,APL-APL,39
Accelerometer,Actuator,APL-APL,39
Accelerometer,Bearings,APL-APL,36
Accelerometer,Bridge,APL-APL,63
Accelerometer,Gyroscope,APL-APL,76
Accelerometer,MEMS,APL-APL,66
Accelerometer,Microphones,APL-APL,39
Accelerometer,Pressure Sensor,APL-APL,36
Accelerometer,Sensor,APL-APL,274
Acceptor,Active Layer,APL-APL,332
Acceptor,All-Polymer Solar Cells,APL-APL,43
Acceptor,All-Pscs,APL-APL,34
Acceptor,Anode,APL-APL,54
Acceptor,BHJ,APL-APL,257
Acceptor,BHJ Device,APL-APL,38
Acceptor,BHJ Solar Cell,APL-APL,78
Acceptor,Bulk Heterojunction,APL-APL,173
Acceptor,Bulk Heterojunction Organic Solar Cells,APL-APL,31
Acceptor,Bulk Heterojunction Solar Cell,APL-APL,102
Acceptor,Catalyst,APL-APL,32
Acceptor,Cathode,APL-APL,58
Acceptor,Cell,APL-APL,69
Acceptor,Cells,APL-APL,96
Acceptor,Device,APL-APL,96
Acceptor,Donor,APL-APL,995
Acceptor,Donor Acceptor,APL-APL,43
Acceptor,Dye-Sensitized Solar Cells,APL-APL,30
Acceptor,Electrode,APL-APL,100
Acceptor,Electrodes,APL-APL,82
Acceptor,Electron Acceptor,APL-APL,160
Acceptor,Electron Donor,APL-APL,134
Acceptor,Electrons,APL-APL,34
Acceptor,Fullerene,APL-APL,54
Acceptor,Heterojunction,APL-APL,92
Acceptor,Hybrid Solar Cell,APL-APL,30
Acceptor,Layers,APL-APL,113
Acceptor,NFAS,APL-APL,49
Acceptor,Nonfullerene,APL-APL,55
Acceptor,OPV,APL-APL,106
Acceptor,OPV Device,APL-APL,49
Acceptor,OSC,APL-APL,56
Acceptor,OSCS,APL-APL,229
Acceptor,Opvs,APL-APL,103
Acceptor,Organic Photovoltaic,APL-APL,141
