Subject,Object,Rel,Count
1H NMR,Cathode,CMT-APL,220
1H NMR,Cathodes,CMT-APL,70
1H NMR,Cell,CMT-APL,323
1H NMR,Cells,CMT-APL,339
1H NMR,Chemosensor,CMT-APL,221
1H NMR,Chromophore,CMT-APL,39
1H NMR,Coatings,CMT-APL,500
1H NMR,Cocatalyst,CMT-APL,36
1H NMR,Coli,CMT-APL,43
1H NMR,Columns,CMT-APL,43
1H NMR,Counter Electrode,CMT-APL,139
1H NMR,DESS,CMT-APL,42
1H NMR,DMFC,CMT-APL,43
1H NMR,DSSCS,CMT-APL,55
1H NMR,Delivery,CMT-APL,44
1H NMR,Detection,CMT-APL,82
1H NMR,Device,CMT-APL,39
1H NMR,Diesel,CMT-APL,30
1H NMR,Donor,CMT-APL,31
1H NMR,Drinking Water,CMT-APL,31
1H NMR,Drug,CMT-APL,54
1H NMR,Drug Carrier,CMT-APL,49
1H NMR,Drug Delivery,CMT-APL,124
1H NMR,Drug Delivery System,CMT-APL,74
1H NMR,Drugs,CMT-APL,32
1H NMR,Dye-Sensitized Solar Cells,CMT-APL,36
1H NMR,Dyes,CMT-APL,49
1H NMR,Elastomer,CMT-APL,48
1H NMR,Electrode,CMT-APL,921
1H NMR,Electrodes,CMT-APL,414
1H NMR,Electrolyte,CMT-APL,505
1H NMR,Emulsions,CMT-APL,43
1H NMR,Enzymes,CMT-APL,48
1H NMR,Epoxidation,CMT-APL,77
1H NMR,Ethylene Polymerization,CMT-APL,58
1H NMR,Filter Paper,CMT-APL,64
1H NMR,Filters,CMT-APL,39
1H NMR,Flame Retardants,CMT-APL,58
1H NMR,Fluorescence Probe,CMT-APL,74
1H NMR,Fluorescence Sensors,CMT-APL,34
1H NMR,Fluorescent Chemosensor,CMT-APL,37
1H NMR,Fluorescent Probes,CMT-APL,40
1H NMR,Fluorophore,CMT-APL,32
1H NMR,Food,CMT-APL,33
1H NMR,Fuel Cell,CMT-APL,129
1H NMR,Gelator,CMT-APL,90
1H NMR,Gene Delivery,CMT-APL,39
1H NMR,Heterogeneous Catalyst,CMT-APL,58
1H NMR,Hydroformylation,CMT-APL,34
1H NMR,Hydrogenation,CMT-APL,165
1H NMR,Hydrosilylation,CMT-APL,36
1H NMR,Implants,CMT-APL,40
1H NMR,Inhibitor,CMT-APL,73
1H NMR,Intracellular Drug Delivery,CMT-APL,39
1H NMR,Ionic Liquid,CMT-APL,49
1H NMR,Ionomers,CMT-APL,34
1H NMR,Kidneys,CMT-APL,32
1H NMR,LED,CMT-APL,43
1H NMR,Li,CMT-APL,30
1H NMR,Liquid Crystal,CMT-APL,37
1H NMR,Liquids,CMT-APL,73
1H NMR,Liver,CMT-APL,69
1H NMR,Logic Gate,CMT-APL,35
1H NMR,Lung,CMT-APL,30
1H NMR,MCF-7,CMT-APL,70
1H NMR,MDA-MB-231,CMT-APL,32
1H NMR,MEA,CMT-APL,44
1H NMR,Macrophages,CMT-APL,47
1H NMR,Membrane,CMT-APL,347
1H NMR,Metals,CMT-APL,32
1H NMR,Mice,CMT-APL,164
1H NMR,Molecular,CMT-APL,31
1H NMR,NMR,CMT-APL,108
1H NMR,NRR,CMT-APL,37
1H NMR,Nanocarrier,CMT-APL,93
1H NMR,OLEDs,CMT-APL,43
1H NMR,Oil,CMT-APL,83
1H NMR,Organocatalyst,CMT-APL,33
1H NMR,Oxidation,CMT-APL,235
1H NMR,PDNA,CMT-APL,35
1H NMR,PDT,CMT-APL,50
1H NMR,PSCS,CMT-APL,37
1H NMR,Paper,CMT-APL,37
1H NMR,Pharmaceutical,CMT-APL,38
1H NMR,Photocatalyst,CMT-APL,52
1H NMR,Photocatalysts,CMT-APL,37
1H NMR,Photodynamic Therapy,CMT-APL,50
1H NMR,Photoinitiator,CMT-APL,31
1H NMR,Photosensitizer,CMT-APL,64
1H NMR,Photovoltaic Devices,CMT-APL,30
1H NMR,Pigment,CMT-APL,30
1H NMR,Polymer Electrolyte,CMT-APL,58
1H NMR,Polymer Electrolytes,CMT-APL,64
1H NMR,Polymerisation,CMT-APL,113
1H NMR,Polymers,CMT-APL,73
1H NMR,Polyplexes,CMT-APL,91
1H NMR,Probes,CMT-APL,74
1H NMR,Prodrugs,CMT-APL,84
1H NMR,Proton Exchange Membranes,CMT-APL,51
1H NMR,RHE,CMT-APL,33
1H NMR,ROP,CMT-APL,43
1H NMR,Reaction,CMT-APL,37
1H NMR,Reactors,CMT-APL,60
1H NMR,Receptor,CMT-APL,138
1H NMR,Reductions,CMT-APL,73
1H NMR,Reference Electrode,CMT-APL,214
1H NMR,Resins,CMT-APL,32
1H NMR,Ring Opening Polymerization,CMT-APL,39
1H NMR,Rotaxanes,CMT-APL,93
1H NMR,SCE,CMT-APL,34
1H NMR,SPE,CMT-APL,39
1H NMR,Sensing,CMT-APL,105
1H NMR,Sensitizer,CMT-APL,60
1H NMR,Sensor,CMT-APL,465
1H NMR,Separator,CMT-APL,42
1H NMR,Single Cell,CMT-APL,35
1H NMR,Solar Cell,CMT-APL,121
1H NMR,Stationary Phase,CMT-APL,34
1H NMR,Surfactant,CMT-APL,108
1H NMR,Symmetrical Cell,CMT-APL,31
1H NMR,Test Strip,CMT-APL,49
1H NMR,Thermoset,CMT-APL,107
1H NMR,Transesterification,CMT-APL,48
1H NMR,Tumor,CMT-APL,69
1H NMR,Tumor-Bearing Mice,CMT-APL,58
1H NMR,Tumours,CMT-APL,270
1H NMR,Water,CMT-APL,30
1H NMR,Working Electrodes,CMT-APL,306
1H NMR,siRNA,CMT-APL,78
1H NMR Spectroscopy,Catalyst,CMT-APL,168
1H NMR Titration,Chemosensor,CMT-APL,31
1H NMR Titration,Sensor,CMT-APL,30
1H Nuclear Magnetic Resonance,Catalyst,CMT-APL,33
1H-NMR,Catalyst,CMT-APL,240
1H-NMR,Cell,CMT-APL,39
1H-NMR,Cells,CMT-APL,43
1H-NMR,Coatings,CMT-APL,77
1H-NMR,Electrode,CMT-APL,134
1H-NMR,Electrodes,CMT-APL,68
1H-NMR,Electrolyte,CMT-APL,66
1H-NMR,Membrane,CMT-APL,47
1H-NMR,Mice,CMT-APL,34
1H-NMR,Sensor,CMT-APL,40
1H-NMR,Tumours,CMT-APL,41
1H-NMR,Working Electrodes,CMT-APL,36
1s Core Level,Electrode,CMT-APL,44
1s Core Level,Electrodes,CMT-APL,42
1s XPS,Anode,CMT-APL,83
1s XPS,Catalyst,CMT-APL,369
1s XPS,Cathode,CMT-APL,116
1s XPS,Cathodes,CMT-APL,56
1s XPS,Cell,CMT-APL,54
1s XPS,Cells,CMT-APL,49
1s XPS,Coatings,CMT-APL,32
1s XPS,Electrocatalyst,CMT-APL,45
1s XPS,Electrode,CMT-APL,268
1s XPS,Electrodes,CMT-APL,276
1s XPS,Electrolyte,CMT-APL,85
1s XPS,OER,CMT-APL,69
1s XPS,ORR,CMT-APL,75
1s XPS,RHE,CMT-APL,32
1s XPS,Sensor,CMT-APL,34
1s XPS,Supercapacitor,CMT-APL,33
2-D,Electrode,CMT-APL,40
23Na,Electrode,CMT-APL,35
27Al,Catalyst,CMT-APL,151
27Al,Molecular Sieve,CMT-APL,35
27Al MAS NMR,Catalyst,CMT-APL,466
27Al MAS NMR,Molecular Sieve,CMT-APL,35
27Al MAS-NMR,Catalyst,CMT-APL,442
27Al MAS-NMR,Catalysts,CMT-APL,56
27Al NMR,Catalyst,CMT-APL,241
29Si,Catalyst,CMT-APL,206
29Si CP MAS NMR,Catalyst,CMT-APL,112
29Si MAS NMR,Catalyst,CMT-APL,285
29Si MAS-NMR,Catalyst,CMT-APL,333
29Si MAS-NMR,Molecular Sieve,CMT-APL,54
29Si NMR,Catalyst,CMT-APL,218
29Si NMR,Coatings,CMT-APL,65
2D,Acceptor,CMT-APL,43
2D,Active Layer,CMT-APL,104
2D,Anode,CMT-APL,81
2D,BHJ,CMT-APL,56
2D,Catalyst,CMT-APL,190
2D,Cathode,CMT-APL,84
2D,Cell,CMT-APL,137
2D,Cells,CMT-APL,95
2D,Channels,CMT-APL,60
2D,Chip,CMT-APL,34
2D,Coatings,CMT-APL,188
2D,Columns,CMT-APL,39
2D,Contacts,CMT-APL,52
2D,Detector,CMT-APL,109
2D,Device,CMT-APL,55
2D,Dielectric,CMT-APL,33
2D,Drain,CMT-APL,34
2D,Electrode,CMT-APL,324
2D,Electrodes,CMT-APL,227
2D,Electrolyte,CMT-APL,76
2D,Electron-Only Device,CMT-APL,37
2D,FET,CMT-APL,37
2D,FETS,CMT-APL,34
2D,Filters,CMT-APL,42
2D,Gate,CMT-APL,48
2D,Imaging,CMT-APL,35
2D,Junctions,CMT-APL,34
2D,LED,CMT-APL,30
2D,Layers,CMT-APL,61
2D,Magnet,CMT-APL,30
2D,Membrane,CMT-APL,44
2D,Mirrors,CMT-APL,36
2D,NMR,CMT-APL,38
2D,OFET,CMT-APL,54
2D,OFETS,CMT-APL,78
2D,OSCS,CMT-APL,96
2D,PSC,CMT-APL,32
2D,PSCS,CMT-APL,123
2D,Pc71bm,CMT-APL,43
2D,Phantom,CMT-APL,53
2D,Polarizer,CMT-APL,30
2D,Probes,CMT-APL,31
2D,Reactors,CMT-APL,64
2D,Reservoir,CMT-APL,45
2D,Sensor,CMT-APL,114
2D,Solar Cell,CMT-APL,236
2D,Source,CMT-APL,35
2D,Transistors,CMT-APL,49
2D,Tumours,CMT-APL,37
2D,Waveguide,CMT-APL,31
2D,perovskite solar cells,CMT-APL,31
2D AFM,Coatings,CMT-APL,41
2D AFM,Electrode,CMT-APL,33
2D Images,Coatings,CMT-APL,32
2H NMR,Catalyst,CMT-APL,32
2PXPS,Anode,CMT-APL,110
2PXPS,Anodes,CMT-APL,34
2PXPS,Batteries,CMT-APL,35
2PXPS,Battery,CMT-APL,48
2PXPS,Catalyst,CMT-APL,889
2PXPS,Catalysts,CMT-APL,48
2PXPS,Cathode,CMT-APL,168
2PXPS,Cathodes,CMT-APL,80
2PXPS,Cell,CMT-APL,63
2PXPS,Cells,CMT-APL,66
2PXPS,Coatings,CMT-APL,55
2PXPS,Electrocatalyst,CMT-APL,81
2PXPS,Electrode,CMT-APL,493
2PXPS,Electrodes,CMT-APL,433
2PXPS,Electrolyte,CMT-APL,110
2PXPS,Hydrogenation,CMT-APL,39
2PXPS,OER,CMT-APL,132
2PXPS,ORR,CMT-APL,94
2PXPS,Oxidation,CMT-APL,40
2PXPS,Photocatalyst,CMT-APL,49
2PXPS,Photocatalysts,CMT-APL,69
2PXPS,Photocatalytic Degradation,CMT-APL,55
2PXPS,RHE,CMT-APL,45
2PXPS,Supercapacitor,CMT-APL,61
2PXPS,Water Splitting,CMT-APL,53
2XPS,Catalyst,CMT-APL,44
2p,ASCS,CMT-APL,41
2p,Adsorbent,CMT-APL,102
2p,Air Battery,CMT-APL,75
2p,Air Cathode,CMT-APL,36
2p,Air Electrode,CMT-APL,35
2p,Anode,CMT-APL,549
2p,Anodes,CMT-APL,210
2p,Asc,CMT-APL,115
2p,Asymmetric,CMT-APL,45
2p,Batteries,CMT-APL,131
2p,Battery,CMT-APL,178
2p,CE,CMT-APL,73
2p,CO,CMT-APL,47
2p,CO Oxidation,CMT-APL,47
2p,CO2 Reduction,CMT-APL,30
2p,Capacitor,CMT-APL,41
2p,Catalysis,CMT-APL,30
2p,Catalyst,CMT-APL,2031
2p,Catalysts,CMT-APL,32
2p,Catalytic,CMT-APL,33
2p,Cathode,CMT-APL,619
2p,Cathode Catalyst,CMT-APL,43
2p,Cathodes,CMT-APL,272
2p,Cell,CMT-APL,396
2p,Cells,CMT-APL,409
2p,Ces,CMT-APL,44
2p,Coatings,CMT-APL,362
2p,Coin Cell,CMT-APL,59
2p,Contacts,CMT-APL,56
2p,Counter Electrode,CMT-APL,80
2p,Cr(VI),CMT-APL,40
2p,Current Collector,CMT-APL,56
2p,DSSCS,CMT-APL,53
2p,Degradation,CMT-APL,52
2p,Device,CMT-APL,33
2p,Electrocatalyst,CMT-APL,251
2p,Electrode,CMT-APL,1932
2p,Electrodes,CMT-APL,1821
2p,Electrolyte,CMT-APL,540
2p,Electrolyzer,CMT-APL,32
2p,Flexible,CMT-APL,42
2p,Full Cell,CMT-APL,127
2p,Gas Sensors,CMT-APL,31
2p,Gce,CMT-APL,63
2p,H2 Evolution,CMT-APL,47
2p,H2 Production,CMT-APL,45
2p,Half Cell,CMT-APL,123
2p,Heterojunction,CMT-APL,41
2p,Hybrid,CMT-APL,38
2p,Hydrogen Evolution,CMT-APL,42
2p,Hydrogen Production,CMT-APL,36
2p,Hydrogenation,CMT-APL,66
2p,Junctions,CMT-APL,35
2p,LED,CMT-APL,71
2p,LEDs,CMT-APL,55
2p,LIBs,CMT-APL,53
2p,Li,CMT-APL,72
2p,Li S Battery,CMT-APL,35
2p,Li S Cells,CMT-APL,30
2p,Li-S Batteries,CMT-APL,59
2p,Metals,CMT-APL,54
2p,Negative Electrode,CMT-APL,52
2p,OER,CMT-APL,422
2p,ORR,CMT-APL,263
2p,Oxidation,CMT-APL,65
2p,PSCS,CMT-APL,40
2p,Photoanode,CMT-APL,123
2p,Photocatalysis,CMT-APL,37
2p,Photocatalyst,CMT-APL,209
2p,Photocatalysts,CMT-APL,252
2p,Photocatalytic Degradation,CMT-APL,213
2p,Photocatalytic H2,CMT-APL,42
2p,Photocatalytic H2 Evolution,CMT-APL,56
2p,Photocatalytic Reaction,CMT-APL,48
2p,Photocathodes,CMT-APL,31
2p,Photodegradation,CMT-APL,35
2p,Photoelectrodes,CMT-APL,55
2p,Plating,CMT-APL,57
2p,Positive Electrode,CMT-APL,51
2p,Pouch Cells,CMT-APL,32
2p,RHE,CMT-APL,161
2p,Rde,CMT-APL,68
2p,Rechargeable,CMT-APL,47
2p,Red LED,CMT-APL,41
2p,Reductions,CMT-APL,58
2p,Reference Electrode,CMT-APL,65
2p,Sei,CMT-APL,92
2p,Sensor,CMT-APL,131
2p,Separator,CMT-APL,116
2p,Sibs,CMT-APL,55
2p,Solar Cell,CMT-APL,95
2p,Supercapacitor,CMT-APL,182
2p,Supercapacitor Devices,CMT-APL,30
2p,Symmetrical,CMT-APL,43
2p,Symmetrical Cell,CMT-APL,110
2p,Three Electrode,CMT-APL,68
2p,Three Electrode Cell,CMT-APL,38
2p,Three Electrode System,CMT-APL,52
2p,Two Electrode,CMT-APL,48
2p,Water Electrolysis,CMT-APL,34
2p,Water Oxidation,CMT-APL,37
2p,Water Splitting,CMT-APL,143
2p,Working Electrodes,CMT-APL,83
2p,Zinc Air Battery,CMT-APL,41
2p,Zn-Air Batteries,CMT-APL,39
2p Core Level,Catalyst,CMT-APL,43
2p Core Level,Electrode,CMT-APL,33
2p Core Level,Electrodes,CMT-APL,32
2p3,Catalyst,CMT-APL,137
2p3,Electrode,CMT-APL,69
2p3,Electrodes,CMT-APL,57
2p3/2 XPS,Catalyst,CMT-APL,71
2p3/2 XPS,Electrodes,CMT-APL,31
3-D,Coatings,CMT-APL,62
3-D,Electrode,CMT-APL,55
3-D,Electrodes,CMT-APL,39
30-Bus,Ieee,CMT-APL,39
31P,Catalyst,CMT-APL,104
31P CP-MAS NMR,Catalyst,CMT-APL,39
31P MAS-NMR,Catalyst,CMT-APL,309
31P MAS-NMR,Molecular Sieve,CMT-APL,32
31P MAS-NMR,Oxidation,CMT-APL,32
31P NMR,Catalyst,CMT-APL,436
31P NMR,Catalytic,CMT-APL,33
31P NMR,Coatings,CMT-APL,31
31P NMR,Electrode,CMT-APL,59
31P NMR,Electrolyte,CMT-APL,48
31P NMR,Flame Retardants,CMT-APL,40
31P NMR,Hydroformylation,CMT-APL,41
31P NMR,Hydrogenation,CMT-APL,50
31P NMR,Oxidation,CMT-APL,52
31P-NMR,Catalyst,CMT-APL,33
31P{1H}-NMR,Catalyst,CMT-APL,54
3D,AFM,CMT-APL,35
3D,Absorber,CMT-APL,38
3D,Anode,CMT-APL,216
3D,Anodes,CMT-APL,59
3D,Antennae,CMT-APL,33
3D,Batteries,CMT-APL,41
3D,Battery,CMT-APL,63
3D,Blade,CMT-APL,36
3D,Bone,CMT-APL,45
3D,Bridge,CMT-APL,33
3D,Building,CMT-APL,70
3D,Buildings,CMT-APL,52
3D,CE,CMT-APL,33
3D,Camera,CMT-APL,41
3D,Cantilevered,CMT-APL,30
3D,Capacitor,CMT-APL,32
3D,Catalyst,CMT-APL,757
3D,Cathode,CMT-APL,223
3D,Cathodes,CMT-APL,69
3D,Cell,CMT-APL,259
3D,Cells,CMT-APL,177
3D,Channels,CMT-APL,90
3D,Chip,CMT-APL,53
3D,Coatings,CMT-APL,343
3D,Collector,CMT-APL,32
3D,Columns,CMT-APL,58
3D,Contacts,CMT-APL,82
3D,Counter Electrode,CMT-APL,61
3D,Current Collector,CMT-APL,42
3D,Detection,CMT-APL,42
3D,Detector,CMT-APL,103
3D,Device,CMT-APL,53
3D,Drain,CMT-APL,31
3D,Electrocatalyst,CMT-APL,49
3D,Electrode,CMT-APL,741
3D,Electrodes,CMT-APL,569
3D,Electrolyte,CMT-APL,186
3D,FET,CMT-APL,36
3D,Filters,CMT-APL,64
3D,Flexible,CMT-APL,34
3D,Fuel,CMT-APL,33
3D,Fuel Cell,CMT-APL,53
3D,Gate,CMT-APL,47
3D,Half Cell,CMT-APL,34
3D,Heat Exchanger,CMT-APL,37
3D,Heaters,CMT-APL,35
3D,Hydrogenation,CMT-APL,61
3D,Imaging,CMT-APL,52
3D,Implants,CMT-APL,50
3D,Joints,CMT-APL,52
3D,LED,CMT-APL,46
3D,LEDs,CMT-APL,37
3D,Laser,CMT-APL,42
3D,Layers,CMT-APL,34
3D,Lens,CMT-APL,39
3D,Membrane,CMT-APL,57
3D,Mirrors,CMT-APL,45
3D,Module,CMT-APL,31
3D,OER,CMT-APL,56
3D,ORR,CMT-APL,36
3D,Oxidation,CMT-APL,32
3D,PSCS,CMT-APL,39
3D,Phantom,CMT-APL,63
3D,Photoanode,CMT-APL,47
3D,Photocatalyst,CMT-APL,71
3D,Photocatalysts,CMT-APL,78
3D,Photocatalytic Degradation,CMT-APL,57
3D,Photodetector,CMT-APL,42
3D,Pipe,CMT-APL,32
3D,Plate,CMT-APL,42
3D,Probes,CMT-APL,40
3D,RHE,CMT-APL,39
3D,Reactors,CMT-APL,82
3D,Reference Electrode,CMT-APL,53
3D,Reflectors,CMT-APL,41
3D,Reservoir,CMT-APL,104
3D,Rotors,CMT-APL,41
3D,Scaffold,CMT-APL,33
3D,Sensing,CMT-APL,38
3D,Sensor,CMT-APL,240
3D,Separator,CMT-APL,48
3D,Solar Cell,CMT-APL,116
3D,Source,CMT-APL,34
3D,Supercapacitor,CMT-APL,42
3D,Thermocouple,CMT-APL,36
3D,Tip,CMT-APL,32
3D,Tool,CMT-APL,43
3D,Transistors,CMT-APL,30
3D,Tumours,CMT-APL,65
3D,Tunnels,CMT-APL,41
3D,Valves,CMT-APL,30
3D,Vessels,CMT-APL,36
3D,Wall,CMT-APL,44
3D,Waveguide,CMT-APL,30
3D,Window,CMT-APL,46
3D,Working Electrodes,CMT-APL,62
3D AFM,Catalyst,CMT-APL,37
3D AFM,Cathode,CMT-APL,31
3D AFM,Coatings,CMT-APL,159
3D AFM,Electrode,CMT-APL,189
3D AFM,Electrodes,CMT-APL,131
3D AFM,Membrane,CMT-APL,50
3D AFM,Sensor,CMT-APL,57
3D AFM,Solar Cell,CMT-APL,44
3D Image,Catalyst,CMT-APL,33
3D Image,Cathode,CMT-APL,33
3D Image,Cell,CMT-APL,42
3D Image,Coatings,CMT-APL,157
3D Image,Electrode,CMT-APL,122
3D Image,Electrodes,CMT-APL,82
3D Image,Electrolyte,CMT-APL,32
3D Image,Sensor,CMT-APL,39
3D Image,Solar Cell,CMT-APL,30
3D Models,Building,CMT-APL,46
3D Models,Buildings,CMT-APL,31
3D Models,Catalyst,CMT-APL,62
3D Models,Cell,CMT-APL,40
3D Models,Coatings,CMT-APL,54
3D Models,Electrode,CMT-APL,78
3D Models,Electrodes,CMT-APL,51
3D Models,Electrolyte,CMT-APL,31
3D Models,Sensor,CMT-APL,45
3D Plots,Electrode,CMT-APL,59
3D Plots,Electrodes,CMT-APL,40
3D Profile,Coatings,CMT-APL,32
3D Reconstruction,Anode,CMT-APL,50
3D Reconstruction,Catalyst,CMT-APL,41
3D Reconstruction,Cathode,CMT-APL,51
3D Reconstruction,Cell,CMT-APL,72
3D Reconstruction,Cells,CMT-APL,66
3D Reconstruction,Coatings,CMT-APL,84
3D Reconstruction,Detector,CMT-APL,31
3D Reconstruction,Electrode,CMT-APL,102
3D Reconstruction,Electrodes,CMT-APL,63
3D Reconstruction,Electrolyte,CMT-APL,48
3D Reconstruction,Implants,CMT-APL,72
3D Reconstruction,Scaffold,CMT-APL,35
3D Rendering,Electrode,CMT-APL,35
3D XPS,Catalyst,CMT-APL,368
3D XPS,Electrode,CMT-APL,96
3D XPS,Electrodes,CMT-APL,91
3D XPS,Photocatalyst,CMT-APL,32
3D XPS,Photocatalysts,CMT-APL,48
3D XPS,Photocatalytic Degradation,CMT-APL,34
3D-QSAR,Inhibitor,CMT-APL,64
3S,Electrode,CMT-APL,43
3S,Electrodes,CMT-APL,46
3p XPS,Catalyst,CMT-APL,40
4f XPS,Catalyst,CMT-APL,193
4f XPS,Electrodes,CMT-APL,39
51V,Catalyst,CMT-APL,42
51V NMR,Catalyst,CMT-APL,71
51V NMR,Oxidation,CMT-APL,30
57Fe Mossbauer,Catalyst,CMT-APL,54
57Fe Mossbauer Spectroscopy,Catalyst,CMT-APL,48
57Fe Mössbauer,Catalyst,CMT-APL,70
57Fe Mössbauer,Electrode,CMT-APL,30
6-31G(D),Catalyst,CMT-APL,36
6-31G*,Catalyst,CMT-APL,56
6-31G*,Electrode,CMT-APL,38
7Li MAS NMR,Electrode,CMT-APL,34
7Li MAS NMR,Electrolyte,CMT-APL,34
7Li NMR,Anode,CMT-APL,31
7Li NMR,Cathode,CMT-APL,36
7Li NMR,Cell,CMT-APL,65
7Li NMR,Cells,CMT-APL,33
7Li NMR,Electrode,CMT-APL,77
7Li NMR,Electrodes,CMT-APL,54
7Li NMR,Electrolyte,CMT-APL,102
AAS,Adsorbent,CMT-APL,30
AAS,Catalyst,CMT-APL,386
AAS,Coatings,CMT-APL,49
AAS,Electrode,CMT-APL,85
AAS,Electrodes,CMT-APL,50
AAS,Heterogeneous Catalyst,CMT-APL,39
AAS,Oxidation,CMT-APL,34
ABPE,Photoanode,CMT-APL,63
AC Impedance,Anode,CMT-APL,214
AC Impedance,Anodes,CMT-APL,54
AC Impedance,Batteries,CMT-APL,57
AC Impedance,Battery,CMT-APL,68
AC Impedance,Catalyst,CMT-APL,56
AC Impedance,Cathode,CMT-APL,291
AC Impedance,Cathodes,CMT-APL,114
AC Impedance,Cell,CMT-APL,329
AC Impedance,Cells,CMT-APL,330
AC Impedance,Coatings,CMT-APL,65
AC Impedance,Electrode,CMT-APL,503
AC Impedance,Electrodes,CMT-APL,362
AC Impedance,Electrolyte,CMT-APL,460
AC Impedance,Fuel Cell,CMT-APL,52
