Subject,Object,Rel,Count
ATRP,Kinetic Plots,SMT-CMT,99
ATRP,NMR,SMT-CMT,116
ATRP,Nuclear Magnetic Resonance,SMT-CMT,32
ATRP,Of Chemistry,SMT-CMT,78
ATRP,Optical Micrograph,SMT-CMT,31
ATRP,Raman,SMT-CMT,45
ATRP,SAXS,SMT-CMT,46
ATRP,SEC,SMT-CMT,169
ATRP,SEM,SMT-CMT,499
ATRP,SPR,SMT-CMT,38
ATRP,Scanning Electron Microscopy,SMT-CMT,130
ATRP,Size Exclusion Chromatography,SMT-CMT,55
ATRP,Society,SMT-CMT,114
ATRP,TEM,SMT-CMT,548
ATRP,TGA,SMT-CMT,32
ATRP,Tapping Mode AFM,SMT-CMT,43
ATRP,Tga,SMT-CMT,241
ATRP,Thermogravimetric Analysis,SMT-CMT,113
ATRP,Transmission Electron Microscopy,SMT-CMT,187
ATRP,UV Vis,SMT-CMT,65
ATRP,X-Ray Diffraction,SMT-CMT,59
ATRP,X-Ray Photoelectron Spectroscopy,SMT-CMT,167
ATRP,XPS,SMT-CMT,392
ATRP,XRD,SMT-CMT,107
Aacvd,SEM,SMT-CMT,39
Ablated,AFM,SMT-CMT,128
Ablated,Atomic Force Microscopy,SMT-CMT,50
Ablated,EDS,SMT-CMT,113
Ablated,EDX,SMT-CMT,39
Ablated,FTIR,SMT-CMT,36
Ablated,HRTEM,SMT-CMT,42
Ablated,LA-ICP-MS,SMT-CMT,39
Ablated,LIBs,SMT-CMT,32
Ablated,Optical Image,SMT-CMT,58
Ablated,Optical Microscope,SMT-CMT,44
Ablated,Raman,SMT-CMT,111
Ablated,SAED,SMT-CMT,31
Ablated,SEM,SMT-CMT,540
Ablated,Scanning Electron Microscope,SMT-CMT,30
Ablated,Scanning Electron Microscopy,SMT-CMT,70
Ablated,TEM,SMT-CMT,141
Ablated,X-Ray Diffraction,SMT-CMT,84
Ablated,XPS,SMT-CMT,88
Ablated,XRD,SMT-CMT,221
Ablating,SEM,SMT-CMT,32
Ablation,AFM,SMT-CMT,221
Ablation,Absorption,SMT-CMT,40
Ablation,Absorption Spectrum,SMT-CMT,54
Ablation,Atomic Force Microscopy,SMT-CMT,138
Ablation,BSE,SMT-CMT,40
Ablation,Back Scattered Electron Image,SMT-CMT,37
Ablation,EDS,SMT-CMT,224
Ablation,EDX,SMT-CMT,82
Ablation,Electron Diffraction,SMT-CMT,41
Ablation,Electron Microscopy,SMT-CMT,33
Ablation,Emission Spectra,SMT-CMT,38
Ablation,FESEM,SMT-CMT,36
Ablation,FTIR,SMT-CMT,59
Ablation,Fluorescence,SMT-CMT,50
Ablation,HRTEM,SMT-CMT,100
Ablation,ICP-MS,SMT-CMT,50
Ablation,LA-ICP-MS,SMT-CMT,101
Ablation,LIBs,SMT-CMT,86
Ablation,Laser,SMT-CMT,38
Ablation,Laser Induced Breakdown Spectroscopy,SMT-CMT,56
Ablation,Mass Spectra,SMT-CMT,37
Ablation,Micrographs,SMT-CMT,31
Ablation,Optical Emission Spectroscopy,SMT-CMT,30
Ablation,Optical Image,SMT-CMT,72
Ablation,Optical Micrograph,SMT-CMT,37
Ablation,Optical Microscope,SMT-CMT,60
Ablation,Optical Microscopy,SMT-CMT,79
Ablation,Photo Luminescence,SMT-CMT,66
Ablation,Raman,SMT-CMT,210
Ablation,Raman Spectroscopy,SMT-CMT,73
Ablation,SAED,SMT-CMT,73
Ablation,SEM,SMT-CMT,867
Ablation,Scanning Electron Micrograph,SMT-CMT,41
Ablation,Scanning Electron Microscope,SMT-CMT,54
Ablation,Scanning Electron Microscopy,SMT-CMT,171
Ablation,Selected Area Electron Diffraction,SMT-CMT,31
Ablation,Surface SEM,SMT-CMT,38
Ablation,TEM,SMT-CMT,325
Ablation,Transmission Electron Microscopy,SMT-CMT,88
Ablation,UV Vis Absorption,SMT-CMT,30
Ablation,X-Ray Diffraction,SMT-CMT,159
Ablation,X-Ray Photoelectron Spectroscopy,SMT-CMT,92
Ablation,XPS,SMT-CMT,182
Ablation,XRD,SMT-CMT,430
Abraded,AFM,SMT-CMT,32
Abraded,EDS,SMT-CMT,30
Abraded,EDX,SMT-CMT,30
Abraded,SEM,SMT-CMT,173
Abraded,XPS,SMT-CMT,38
Abraded,XRD,SMT-CMT,41
Abrasion,AFM,SMT-CMT,82
Abrasion,Abrasion Tests,SMT-CMT,106
Abrasion,EDS,SMT-CMT,127
Abrasion,EDX,SMT-CMT,33
Abrasion,FESEM,SMT-CMT,42
Abrasion,FT-IR,SMT-CMT,46
Abrasion,FTIR,SMT-CMT,122
Abrasion,Optical Image,SMT-CMT,78
Abrasion,SEM,SMT-CMT,531
Abrasion,Sandpaper Abrasion Test,SMT-CMT,33
Abrasion,Scanning Electron Microscopy,SMT-CMT,40
Abrasion,TEM,SMT-CMT,93
Abrasion,XPS,SMT-CMT,182
Abrasion,XRD,SMT-CMT,117
Abrasive,SEM,SMT-CMT,35
Absorption,SEM,SMT-CMT,97
Absorption,TEM,SMT-CMT,46
Absorption,XPS,SMT-CMT,32
Absorption,XRD,SMT-CMT,91
Ac,SEM,SMT-CMT,104
Ac,TEM,SMT-CMT,53
Ac,XRD,SMT-CMT,49
Accumulative Roll Bonding,EBSD,SMT-CMT,34
Accumulative Roll Bonding,Electron Backscattering Diffraction,SMT-CMT,35
Accumulative Roll Bonding,SEM,SMT-CMT,53
Accumulative Roll Bonding,Scanning Electron Microscopy,SMT-CMT,53
Accumulative Roll Bonding,TEM,SMT-CMT,50
Accumulative Roll Bonding,Tensile Tests,SMT-CMT,52
Accumulative Roll Bonding,Transmission Electron Microscopy,SMT-CMT,50
Accumulative Roll Bonding,X-Ray Diffraction,SMT-CMT,43
Acetalisation,SEM,SMT-CMT,34
Acetalisation,XRD,SMT-CMT,42
Acetylated,FTIR,SMT-CMT,43
Acetylated,SEM,SMT-CMT,47
Acetylation,13C NMR,SMT-CMT,36
Acetylation,1H NMR,SMT-CMT,90
Acetylation,DSC,SMT-CMT,37
Acetylation,FT-IR,SMT-CMT,46
Acetylation,FTIR,SMT-CMT,73
Acetylation,NMR,SMT-CMT,43
Acetylation,SEM,SMT-CMT,64
Acetylation,TEM,SMT-CMT,36
Acetylation,X-Ray Diffraction,SMT-CMT,31
Acetylation,XRD,SMT-CMT,51
Acid,1H NMR,SMT-CMT,54
Acid,AFM,SMT-CMT,68
Acid,EDS,SMT-CMT,30
Acid,EDX,SMT-CMT,37
Acid,FT-IR,SMT-CMT,98
Acid,FTIR,SMT-CMT,163
Acid,Fluorescence,SMT-CMT,30
Acid,Fourier Transform Infrared Spectroscopy,SMT-CMT,37
Acid,HRTEM,SMT-CMT,66
Acid,Ir,SMT-CMT,32
Acid,NMR,SMT-CMT,41
Acid,Raman,SMT-CMT,57
Acid,SEM,SMT-CMT,307
Acid,Scanning Electron Microscopy,SMT-CMT,82
Acid,Society,SMT-CMT,36
Acid,TEM,SMT-CMT,222
Acid,Tga,SMT-CMT,74
Acid,Thermogravimetric Analysis,SMT-CMT,38
Acid,Transmission Electron Microscopy,SMT-CMT,46
Acid,X-Ray Diffraction,SMT-CMT,117
Acid,XPS,SMT-CMT,115
Acid,XRD,SMT-CMT,220
Acid Activated,FTIR,SMT-CMT,33
Acid Activated,SEM,SMT-CMT,39
Acid Activated,X-Ray Diffraction,SMT-CMT,30
Acid Activated,XRD,SMT-CMT,60
Acid Catalyzed,TEM,SMT-CMT,30
Acid Digestion,ICP-MS,SMT-CMT,34
Acid Etched,SEM,SMT-CMT,142
Acid Etched,Scanning Electron Microscopy,SMT-CMT,32
Acid Etched,TEM,SMT-CMT,51
Acid Etched,XPS,SMT-CMT,36
Acid Etched,XRD,SMT-CMT,68
Acid Etching,AFM,SMT-CMT,35
Acid Etching,EDS,SMT-CMT,30
Acid Etching,HRTEM,SMT-CMT,64
Acid Etching,Raman,SMT-CMT,48
Acid Etching,SEM,SMT-CMT,201
Acid Etching,Scanning Electron Microscopy,SMT-CMT,43
Acid Etching,TEM,SMT-CMT,126
Acid Etching,XPS,SMT-CMT,78
Acid Etching,XRD,SMT-CMT,121
Acid Functionalized,TEM,SMT-CMT,33
Acid Leached,SEM,SMT-CMT,65
Acid Leached,TEM,SMT-CMT,50
Acid Leached,XRD,SMT-CMT,78
Acid Leaching,EDS,SMT-CMT,37
Acid Leaching,EDX,SMT-CMT,30
Acid Leaching,FTIR,SMT-CMT,39
Acid Leaching,HRTEM,SMT-CMT,64
Acid Leaching,LSV,SMT-CMT,33
Acid Leaching,Raman,SMT-CMT,42
Acid Leaching,SEM,SMT-CMT,217
Acid Leaching,Scanning Electron Microscopy,SMT-CMT,32
Acid Leaching,TEM,SMT-CMT,133
Acid Leaching,Tafel Plots,SMT-CMT,30
Acid Leaching,X-Ray Diffraction,SMT-CMT,83
Acid Leaching,XPS,SMT-CMT,101
Acid Leaching,XRD,SMT-CMT,247
Acid Treated,AFM,SMT-CMT,92
Acid Treated,CV,SMT-CMT,74
Acid Treated,Cyclic Voltammetry,SMT-CMT,54
Acid Treated,Cyclic Voltammogram,SMT-CMT,106
Acid Treated,DSC,SMT-CMT,32
Acid Treated,EDS,SMT-CMT,82
Acid Treated,EDX,SMT-CMT,84
Acid Treated,FESEM,SMT-CMT,94
Acid Treated,FT-IR,SMT-CMT,155
Acid Treated,FTIR,SMT-CMT,258
Acid Treated,Fourier Transform Infrared Spectroscopy,SMT-CMT,32
Acid Treated,HRTEM,SMT-CMT,197
Acid Treated,High Resolution TEM,SMT-CMT,32
Acid Treated,N2 Adsorption Desorption Isotherms,SMT-CMT,38
Acid Treated,Nitrogen Adsorption Desorption Isotherms,SMT-CMT,32
Acid Treated,Nyquist Plot,SMT-CMT,59
Acid Treated,Polarization Curve,SMT-CMT,32
Acid Treated,Raman,SMT-CMT,253
Acid Treated,Raman Spectroscopy,SMT-CMT,38
Acid Treated,SAED,SMT-CMT,48
Acid Treated,SEM,SMT-CMT,627
Acid Treated,Scanning Electron Microscopy,SMT-CMT,75
Acid Treated,TEM,SMT-CMT,553
Acid Treated,TG,SMT-CMT,49
Acid Treated,TGA,SMT-CMT,58
Acid Treated,Tafel Plots,SMT-CMT,31
Acid Treated,Tga,SMT-CMT,93
Acid Treated,Thermogravimetric Analysis,SMT-CMT,44
Acid Treated,Transmission Electron Microscopy,SMT-CMT,64
Acid Treated,X-Ray Diffraction,SMT-CMT,157
Acid Treated,X-Ray Photoelectron Spectroscopy,SMT-CMT,56
Acid Treated,XPS,SMT-CMT,293
Acid Treated,XRD,SMT-CMT,549
Acid Treatment,AFM,SMT-CMT,84
Acid Treatment,BET,SMT-CMT,47
Acid Treatment,CV,SMT-CMT,52
Acid Treatment,Cyclic Voltammetry,SMT-CMT,41
Acid Treatment,Cyclic Voltammogram,SMT-CMT,49
Acid Treatment,DSC,SMT-CMT,33
Acid Treatment,EDS,SMT-CMT,80
Acid Treatment,EDX,SMT-CMT,75
Acid Treatment,Elemental Analysis,SMT-CMT,34
Acid Treatment,FE-SEM,SMT-CMT,32
Acid Treatment,FESEM,SMT-CMT,86
Acid Treatment,FT-IR,SMT-CMT,97
Acid Treatment,FTIR,SMT-CMT,216
Acid Treatment,Fourier Transform Infrared Spectroscopy,SMT-CMT,38
Acid Treatment,HRTEM,SMT-CMT,197
Acid Treatment,High Resolution TEM,SMT-CMT,42
Acid Treatment,ICP,SMT-CMT,31
Acid Treatment,Ir,SMT-CMT,37
Acid Treatment,LSV,SMT-CMT,33
Acid Treatment,N2 Adsorption,SMT-CMT,39
Acid Treatment,N2 Adsorption Desorption Isotherms,SMT-CMT,49
Acid Treatment,NH3TPD,SMT-CMT,31
Acid Treatment,Nitrogen Adsorption Desorption Isotherms,SMT-CMT,34
Acid Treatment,Nyquist Plot,SMT-CMT,40
Acid Treatment,Optical Image,SMT-CMT,30
Acid Treatment,Photo Luminescence,SMT-CMT,34
Acid Treatment,Polarization Curve,SMT-CMT,31
Acid Treatment,Raman,SMT-CMT,231
Acid Treatment,Raman Spectroscopy,SMT-CMT,52
Acid Treatment,SAED,SMT-CMT,62
Acid Treatment,SEM,SMT-CMT,639
Acid Treatment,Scanning Electron Microscopy,SMT-CMT,96
Acid Treatment,Society,SMT-CMT,36
Acid Treatment,TEM,SMT-CMT,540
Acid Treatment,TG,SMT-CMT,35
Acid Treatment,TGA,SMT-CMT,36
Acid Treatment,Tga,SMT-CMT,81
Acid Treatment,Thermogravimetric Analysis,SMT-CMT,58
Acid Treatment,Transmission Electron Microscopy,SMT-CMT,76
Acid Treatment,X-Ray Diffraction,SMT-CMT,192
Acid Treatment,X-Ray Photoelectron Spectroscopy,SMT-CMT,64
Acid Treatment,XPS,SMT-CMT,269
Acid Treatment,XRD,SMT-CMT,588
Acid Treatment,XRF,SMT-CMT,33
Acid Washed,FTIR,SMT-CMT,30
Acid Washed,SEM,SMT-CMT,78
Acid Washed,TEM,SMT-CMT,48
Acid Washed,XPS,SMT-CMT,39
Acid Washed,XRD,SMT-CMT,72
Acid Washing,FTIR,SMT-CMT,38
Acid Washing,HRTEM,SMT-CMT,48
Acid Washing,Raman,SMT-CMT,45
Acid Washing,SEM,SMT-CMT,115
Acid Washing,TEM,SMT-CMT,112
Acid Washing,X-Ray Diffraction,SMT-CMT,37
Acid Washing,XPS,SMT-CMT,53
Acid Washing,XRD,SMT-CMT,123
Acidic Hydrolysis,13C NMR,SMT-CMT,74
Acidic Hydrolysis,1H,SMT-CMT,44
Acidic Hydrolysis,1H NMR,SMT-CMT,104
Acidic Hydrolysis,AFM,SMT-CMT,63
Acidic Hydrolysis,Amino Acid Analysis,SMT-CMT,30
Acidic Hydrolysis,Atomic Force Microscopy,SMT-CMT,41
Acidic Hydrolysis,DSC,SMT-CMT,57
Acidic Hydrolysis,Differential Scanning Calorimetry,SMT-CMT,36
Acidic Hydrolysis,ESI MS,SMT-CMT,34
Acidic Hydrolysis,Elemental Analysis,SMT-CMT,36
Acidic Hydrolysis,FT-IR,SMT-CMT,66
Acidic Hydrolysis,FTIR,SMT-CMT,143
Acidic Hydrolysis,Fourier Transform Infrared,SMT-CMT,31
Acidic Hydrolysis,Fourier Transform Infrared Spectroscopy,SMT-CMT,34
Acidic Hydrolysis,GC-MS,SMT-CMT,71
Acidic Hydrolysis,GPC,SMT-CMT,32
Acidic Hydrolysis,Gas Chromatography,SMT-CMT,42
Acidic Hydrolysis,Gas Chromatography - Mass Spectrometry,SMT-CMT,33
