Subject,Object,Rel,Count
1D,Diagram,DSC-CMT,88
1D,Differential Scanning Calorimetry,DSC-CMT,52
1D,Diffraction Pattern,DSC-CMT,50
1D,Diffused Reflectance,DSC-CMT,43
1D,Dimensional,DSC-CMT,37
1D,Displacement Ellipsoid,DSC-CMT,78
1D,EDS,DSC-CMT,172
1D,EDS Mapping,DSC-CMT,30
1D,EDX,DSC-CMT,128
1D,EQE,DSC-CMT,34
1D,ESI MS,DSC-CMT,31
1D,ESR,DSC-CMT,47
1D,Eis,DSC-CMT,105
1D,Electrochemical Impedance Spectroscopy,DSC-CMT,63
1D,Electron Diffraction,DSC-CMT,39
1D,Electron Microscopy,DSC-CMT,52
1D,Elemental Analysis,DSC-CMT,621
1D,Elemental Mapping,DSC-CMT,98
1D,Ellipsoids,DSC-CMT,77
1D,Emission Spectra,DSC-CMT,436
1D,Emission Spectrum,DSC-CMT,64
1D,Emissions,DSC-CMT,94
1D,Energy Dispersive X-Ray Spectroscopy,DSC-CMT,47
1D,Epr,DSC-CMT,118
1D,Equivalent Circuits,DSC-CMT,48
1D,Excitation Spectra,DSC-CMT,53
1D,Excitation and Emission Spectra,DSC-CMT,34
1D,FE-SEM,DSC-CMT,95
1D,FESEM,DSC-CMT,197
1D,FT-IR,DSC-CMT,174
1D,FTIR,DSC-CMT,190
1D,Fast Fourier Transform,DSC-CMT,32
1D,Fem,DSC-CMT,42
1D,Fft,DSC-CMT,85
1D,Field Emission Scanning Electron Microscopy,DSC-CMT,106
1D,Finite Element Method,DSC-CMT,48
1D,First Principle Calculation,DSC-CMT,74
1D,Fluorescence,DSC-CMT,178
1D,Fluorescence Emission,DSC-CMT,58
1D,Fluorescence Image,DSC-CMT,42
1D,Fluorescence Microscopy,DSC-CMT,59
1D,Fluorescence Spectra,DSC-CMT,44
1D,Fourier Transform,DSC-CMT,47
1D,Fourier Transform Infrared Spectroscopy,DSC-CMT,31
1D,HAADF STEM,DSC-CMT,71
1D,HRTEM,DSC-CMT,619
1D,Height Profile,DSC-CMT,38
1D,High Resolution TEM,DSC-CMT,135
1D,High Resolution Transmission Electron Microscopy,DSC-CMT,30
1D,High Resolution XPS,DSC-CMT,45
1D,High-Resolution Transmission Electron Microscopy,DSC-CMT,68
1D,Hirshfeld Surface,DSC-CMT,43
1D,Hubbard Model,DSC-CMT,36
1D,Hysteresis Loop,DSC-CMT,63
1D,IAST,DSC-CMT,38
1D,IPCE,DSC-CMT,38
1D,IR Spectra,DSC-CMT,57
1D,IR Spectroscopy,DSC-CMT,170
1D,IV Curve,DSC-CMT,72
1D,Infrared,DSC-CMT,47
1D,Infrared Spectra,DSC-CMT,51
1D,Infrared Spectroscopy,DSC-CMT,72
1D,Ir,DSC-CMT,566
1D,Irradiation,DSC-CMT,30
1D,JV Curve,DSC-CMT,39
1D,LSV,DSC-CMT,39
1D,Luminescence,DSC-CMT,53
1D,Luminescence Spectra,DSC-CMT,54
1D,MD Simulation,DSC-CMT,65
1D,Magnetic Measurement,DSC-CMT,114
1D,Magnetic Studies,DSC-CMT,63
1D,Magnetic Susceptibility,DSC-CMT,45
1D,Magnetics,DSC-CMT,31
1D,Microscopy,DSC-CMT,37
1D,Models,DSC-CMT,150
1D,Molecular Dynamics (MD) Simulation,DSC-CMT,39
1D,Molecular Model,DSC-CMT,33
1D,Monte Carlo Simulations,DSC-CMT,31
1D,N2 Adsorption Desorption Isotherms,DSC-CMT,37
1D,N2 Sorption Isotherm,DSC-CMT,39
1D,NMR,DSC-CMT,123
1D,Normalized,DSC-CMT,32
1D,Numbering,DSC-CMT,41
1D,Nyquist Plot,DSC-CMT,131
1D,OFMT,DSC-CMT,115
1D,ORTEP,DSC-CMT,142
1D,ORTEP Diagram,DSC-CMT,54
1D,ORTEP Drawing,DSC-CMT,154
1D,ORTEP Plot,DSC-CMT,36
1D,Of Chemistry,DSC-CMT,394
1D,One-Dimensional,DSC-CMT,37
1D,Optical,DSC-CMT,71
1D,Optical Absorption,DSC-CMT,46
1D,Optical Image,DSC-CMT,211
1D,Optical Micrograph,DSC-CMT,39
1D,Optical Microscope,DSC-CMT,64
1D,Optical Microscopy,DSC-CMT,105
1D,Optical Photograph,DSC-CMT,39
1D,Optical Society,DSC-CMT,33
1D,PDOS,DSC-CMT,32
1D,POM,DSC-CMT,38
1D,PXRD,DSC-CMT,478
1D,Packing Diagram,DSC-CMT,80
1D,Photo Luminescence,DSC-CMT,528
1D,Photographs,DSC-CMT,31
1D,Polarization Curve,DSC-CMT,41
1D,Polyhedral,DSC-CMT,36
1D,Polyhedral Representations,DSC-CMT,43
1D,Powder,DSC-CMT,44
1D,Powder X-Ray Diffraction,DSC-CMT,176
1D,Powder XRD,DSC-CMT,50
1D,Profile,DSC-CMT,36
1D,Ragone Plot,DSC-CMT,30
1D,Raman,DSC-CMT,345
1D,Raman Spectroscopy,DSC-CMT,88
1D,Reflectance,DSC-CMT,39
1D,Reflectance Spectra,DSC-CMT,32
1D,Reflection Spectra,DSC-CMT,32
1D,Rietveld Refinement,DSC-CMT,41
1D,SAED,DSC-CMT,285
1D,SAXS,DSC-CMT,34
1D,SEM,DSC-CMT,1418
1D,SHG,DSC-CMT,36
1D,STM,DSC-CMT,140
1D,Scanning Electron Microscope,DSC-CMT,65
1D,Scanning Electron Microscopy,DSC-CMT,300
1D,Scanning Tunneling Microscopy,DSC-CMT,98
1D,Schlafli,DSC-CMT,33
1D,Selected Area Electron Diffraction,DSC-CMT,89
1D,Sers,DSC-CMT,46
1D,Simulation,DSC-CMT,52
1D,Single Crystal,DSC-CMT,192
1D,Single Crystal X-Ray Diffraction,DSC-CMT,387
1D,Singlet,DSC-CMT,34
1D,Society,DSC-CMT,527
1D,Society of Chemistry,DSC-CMT,45
1D,Solid State Emission,DSC-CMT,146
1D,Solid State Photoluminescence,DSC-CMT,42
1D,Solid-State Fluorescence,DSC-CMT,32
1D,Space Filling,DSC-CMT,46
1D,Space Filling Model,DSC-CMT,107
1D,Space Filling Representation,DSC-CMT,49
1D,Spectroscopic,DSC-CMT,33
1D,Spectroscopy,DSC-CMT,32
1D,Stability Tests,DSC-CMT,31
1D,Stem,DSC-CMT,98
1D,Stick,DSC-CMT,42
1D,Structural Analysis,DSC-CMT,135
1D,Structural Characterization,DSC-CMT,74
1D,Structural Model,DSC-CMT,60
1D,Structure,DSC-CMT,34
1D,Structure Refinement,DSC-CMT,857
1D,TEM,DSC-CMT,1242
1D,TG,DSC-CMT,196
1D,TG Analysis,DSC-CMT,39
1D,TG Curve,DSC-CMT,31
1D,Tafel Plots,DSC-CMT,46
1D,Tga,DSC-CMT,458
1D,Thermal Analysis,DSC-CMT,91
1D,Thermal Ellipsoids,DSC-CMT,202
1D,Thermogravimetric,DSC-CMT,63
1D,Thermogravimetric Analysis,DSC-CMT,278
1D,Topological Representation,DSC-CMT,91
1D,Topological View,DSC-CMT,39
1D,Transformation,DSC-CMT,33
1D,Transmission,DSC-CMT,37
1D,Transmission Electron Microscope,DSC-CMT,54
1D,Transmission Electron Microscopy,DSC-CMT,310
1D,Transmission Spectra,DSC-CMT,38
1D,Two-Dimensional,DSC-CMT,33
1D,UV Vis,DSC-CMT,162
1D,UV Vis Absorption,DSC-CMT,155
1D,UV Vis Diffuse Reflectance,DSC-CMT,48
1D,UV Vis Spectroscopy,DSC-CMT,68
1D,UV Visible Absorption,DSC-CMT,70
1D,UV-VIS Spectral,DSC-CMT,106
1D,X Ray,DSC-CMT,114
1D,X Ray Analysis,DSC-CMT,92
1D,X-Ray Crystal Structure,DSC-CMT,76
1D,X-Ray Crystallography,DSC-CMT,193
1D,X-Ray Diffraction,DSC-CMT,1125
1D,X-Ray Photoelectron Spectroscopy,DSC-CMT,121
1D,X-Ray Powder Diffraction,DSC-CMT,118
1D,X-Ray Single Crystal Diffraction,DSC-CMT,68
1D,X-Ray Structural Analysis,DSC-CMT,68
1D,X-ray Structure,DSC-CMT,130
1D,XPS,DSC-CMT,384
1D,XRD,DSC-CMT,976
1D,XRPD,DSC-CMT,88
1D,Xanes,DSC-CMT,33
1D,ZFC,DSC-CMT,33
1D Chains,1H NMR,DSC-CMT,39
1D Chains,3D,DSC-CMT,31
1D Chains,Absorption,DSC-CMT,30
1D Chains,Absorption Spectrum,DSC-CMT,84
1D Chains,Arrhenius Plot,DSC-CMT,36
1D Chains,Ball and Stick Representation,DSC-CMT,70
1D Chains,Ball-And-Stick,DSC-CMT,30
1D Chains,Crystal,DSC-CMT,88
1D Chains,Crystal Data,DSC-CMT,296
1D Chains,Crystallography,DSC-CMT,67
1D Chains,Curie Weiss Law,DSC-CMT,33
1D Chains,Cyclic Voltammogram,DSC-CMT,139
1D Chains,DFT,DSC-CMT,78
1D Chains,DSC,DSC-CMT,75
1D Chains,Diagram,DSC-CMT,49
1D Chains,Displacement Ellipsoid,DSC-CMT,67
1D Chains,Elemental Analysis,DSC-CMT,169
1D Chains,Ellipsoids,DSC-CMT,46
1D Chains,Emission Spectra,DSC-CMT,308
1D Chains,Emission Spectrum,DSC-CMT,55
1D Chains,Emissions,DSC-CMT,50
1D Chains,Epr,DSC-CMT,44
1D Chains,Excitation Spectra,DSC-CMT,47
1D Chains,FT-IR,DSC-CMT,32
1D Chains,Fluorescence,DSC-CMT,56
1D Chains,Fluorescence Emission,DSC-CMT,36
1D Chains,HRTEM,DSC-CMT,31
1D Chains,Hysteresis Loop,DSC-CMT,32
1D Chains,IR Spectroscopy,DSC-CMT,48
1D Chains,Ir,DSC-CMT,196
1D Chains,Luminescence Spectra,DSC-CMT,30
1D Chains,Magnetic Measurement,DSC-CMT,51
1D Chains,Nyquist Plot,DSC-CMT,37
1D Chains,OFMT,DSC-CMT,93
1D Chains,ORTEP,DSC-CMT,117
1D Chains,ORTEP Drawing,DSC-CMT,88
1D Chains,ORTEP Plot,DSC-CMT,36
1D Chains,Of Chemistry,DSC-CMT,47
1D Chains,PXRD,DSC-CMT,224
1D Chains,Packing Diagram,DSC-CMT,51
1D Chains,Photo Luminescence,DSC-CMT,123
1D Chains,Polyhedral,DSC-CMT,46
1D Chains,Polyhedral Representations,DSC-CMT,41
1D Chains,Powder X-Ray Diffraction,DSC-CMT,53
1D Chains,Raman,DSC-CMT,58
1D Chains,SEM,DSC-CMT,125
1D Chains,STM,DSC-CMT,38
1D Chains,Single Crystal,DSC-CMT,65
1D Chains,Single Crystal X-Ray Diffraction,DSC-CMT,119
1D Chains,Society,DSC-CMT,65
1D Chains,Solid State Emission,DSC-CMT,122
1D Chains,Space Filling Model,DSC-CMT,47
1D Chains,Stern Volmer Plot,DSC-CMT,30
1D Chains,Stick,DSC-CMT,38
1D Chains,Structural Analysis,DSC-CMT,33
1D Chains,Structure Refinement,DSC-CMT,627
1D Chains,TEM,DSC-CMT,66
1D Chains,TG,DSC-CMT,118
1D Chains,TGA,DSC-CMT,42
1D Chains,Tga,DSC-CMT,170
1D Chains,Thermal Ellipsoids,DSC-CMT,127
1D Chains,Thermogravimetric Analysis,DSC-CMT,95
1D Chains,Topological Representation,DSC-CMT,71
1D Chains,UV Vis,DSC-CMT,62
1D Chains,UV Vis Absorption,DSC-CMT,66
1D Chains,X Ray,DSC-CMT,31
1D Chains,X-Ray Crystal Structure,DSC-CMT,32
1D Chains,X-Ray Crystallography,DSC-CMT,62
1D Chains,X-Ray Diffraction,DSC-CMT,268
1D Chains,X-Ray Powder Diffraction,DSC-CMT,43
1D Chains,X-ray Structure,DSC-CMT,46
1D Chains,XPS,DSC-CMT,43
1D Chains,XRD,DSC-CMT,104
1D Chains,XRPD,DSC-CMT,35
1D Double Chain,Structure Refinement,DSC-CMT,36
1D Helical Chain,Structure Refinement,DSC-CMT,38
1D Nanorods,TEM,DSC-CMT,36
1D Nanorods,XRD,DSC-CMT,34
1D Nanostructure,HRTEM,DSC-CMT,71
1D Nanostructure,Of Chemistry,DSC-CMT,36
1D Nanostructure,Photo Luminescence,DSC-CMT,46
1D Nanostructure,Raman,DSC-CMT,30
1D Nanostructure,SAED,DSC-CMT,46
1D Nanostructure,SEM,DSC-CMT,145
1D Nanostructure,Scanning Electron Microscopy,DSC-CMT,39
1D Nanostructure,Society,DSC-CMT,40
1D Nanostructure,TEM,DSC-CMT,153
1D Nanostructure,Transmission Electron Microscopy,DSC-CMT,50
1D Nanostructure,X-Ray Diffraction,DSC-CMT,59
1D Nanostructure,XRD,DSC-CMT,106
1D Polymer,X-Ray Diffraction,DSC-CMT,33
2 Days,SEM,DSC-CMT,54
2 Days,XRD,DSC-CMT,40
2-D,1-D,DSC-CMT,71
2-D,3-D,DSC-CMT,196
2-D,AFM,DSC-CMT,144
2-D,Atomic Force Microscopy,DSC-CMT,33
2-D,CFD,DSC-CMT,44
2-D,Crystal Data,DSC-CMT,52
2-D,Cyclic Voltammetry,DSC-CMT,35
2-D,Cyclic Voltammogram,DSC-CMT,47
2-D,DFT,DSC-CMT,43
2-D,DSC,DSC-CMT,34
2-D,EDS,DSC-CMT,39
2-D,Elemental Analysis,DSC-CMT,129
2-D,Emission Spectra,DSC-CMT,94
2-D,FESEM,DSC-CMT,36
2-D,FT-IR,DSC-CMT,47
2-D,FTIR,DSC-CMT,47
2-D,Fem,DSC-CMT,31
2-D,Finite Element Method,DSC-CMT,36
2-D,Fluorescence,DSC-CMT,43
2-D,HRTEM,DSC-CMT,61
2-D,Ir,DSC-CMT,96
2-D,Models,DSC-CMT,62
2-D,ORTEP,DSC-CMT,31
2-D,ORTEP Drawing,DSC-CMT,30
2-D,Optical Image,DSC-CMT,31
2-D,Optical Micrograph,DSC-CMT,36
2-D,PXRD,DSC-CMT,55
2-D,Photo Luminescence,DSC-CMT,55
2-D,Raman,DSC-CMT,65
2-D,SAED,DSC-CMT,42
2-D,SEM,DSC-CMT,362
2-D,STM,DSC-CMT,44
2-D,Scanning Electron Microscopy,DSC-CMT,39
2-D,Single Crystal,DSC-CMT,54
2-D,Single Crystal X-Ray Diffraction,DSC-CMT,75
2-D,Society,DSC-CMT,45
2-D,Structure Refinement,DSC-CMT,139
2-D,TEM,DSC-CMT,251
2-D,TG,DSC-CMT,51
2-D,Tga,DSC-CMT,84
2-D,Thermal Ellipsoids,DSC-CMT,49
2-D,Thermogravimetric Analysis,DSC-CMT,56
2-D,Transmission Electron Microscopy,DSC-CMT,50
2-D,Two-Dimensional,DSC-CMT,47
2-D,UV Vis,DSC-CMT,36
2-D,UV Vis Absorption,DSC-CMT,32
2-D,X-Ray Crystallography,DSC-CMT,33
2-D,X-Ray Diffraction,DSC-CMT,221
2-D,XPS,DSC-CMT,77
2-D,XRD,DSC-CMT,219
2-Dimensional,SEM,DSC-CMT,32
2-Dimensional,TEM,DSC-CMT,31
2-Layer,SEM,DSC-CMT,45
2-Line,TEM,DSC-CMT,31
2-Line,XRD,DSC-CMT,31
2D,13C,DSC-CMT,44
2D,13C NMR,DSC-CMT,64
2D,1D,DSC-CMT,190
2D,1H,DSC-CMT,62
2D,1H NMR,DSC-CMT,228
2D,2D Images,DSC-CMT,33
2D,2D Model,DSC-CMT,96
2D,2D Simulation,DSC-CMT,62
2D,2p,DSC-CMT,122
2D,3D,DSC-CMT,942
2D,3D AFM,DSC-CMT,98
2D,3D Image,DSC-CMT,88
2D,3D Models,DSC-CMT,228
2D,3D Reconstruction,DSC-CMT,105
2D,3D Rendering,DSC-CMT,36
2D,3D Simulation,DSC-CMT,107
2D,3D Simulations,DSC-CMT,37
2D,AFM,DSC-CMT,2298
2D,AFM Height Images,DSC-CMT,41
2D,AFM Topography,DSC-CMT,109
2D,AIMD,DSC-CMT,36
2D,AIMD Simulation,DSC-CMT,49
2D,ARPES,DSC-CMT,67
2D,Ab Initio,DSC-CMT,34
2D,Ab Initio Calculations,DSC-CMT,106
2D,Ab Initio Molecular Dynamics Simulation,DSC-CMT,33
2D,Absorbance,DSC-CMT,60
2D,Absorbance Spectrum,DSC-CMT,61
2D,Absorption,DSC-CMT,307
2D,Absorption Spectrum,DSC-CMT,573
2D,Adsorption,DSC-CMT,51
2D,Adsorption Isotherm,DSC-CMT,107
2D,Analysis,DSC-CMT,121
2D,Angle Resolved Photoemission Spectroscopy,DSC-CMT,41
2D,Arrhenius Plot,DSC-CMT,140
2D,Atomic Force Microscopy,DSC-CMT,635
2D,Atomic Models,DSC-CMT,101
2D,Atomistic Simulations,DSC-CMT,47
2D,B3LYP,DSC-CMT,78
2D,BAM,DSC-CMT,44
2D,BET,DSC-CMT,57
2D,BSE,DSC-CMT,35
2D,Ball and Stick Representation,DSC-CMT,109
2D,Ball-And-Stick,DSC-CMT,37
2D,Ball-and-Stick Model,DSC-CMT,90
2D,Band Diagram,DSC-CMT,53
2D,Band Structure Calculation,DSC-CMT,41
2D,Bem,DSC-CMT,35
2D,Bending Test,DSC-CMT,38
2D,Bode Plot,DSC-CMT,41
2D,Bright Field Image,DSC-CMT,68
2D,Bright Field Images,DSC-CMT,42
2D,Bright Field STEM,DSC-CMT,35
2D,Bright Field TEM,DSC-CMT,72
2D,Brightfield,DSC-CMT,49
2D,C 1s,DSC-CMT,37
2D,C 1s XPS,DSC-CMT,37
2D,C-V Curve,DSC-CMT,230
2D,CA,DSC-CMT,30
2D,CCD,DSC-CMT,30
2D,CFD,DSC-CMT,138
2D,CFD Simulation,DSC-CMT,33
2D,CIE Chromaticity Diagram,DSC-CMT,43
2D,CLSM,DSC-CMT,94
2D,CO2 Adsorption Isotherm,DSC-CMT,40
2D,CO2 Sorption Isotherm,DSC-CMT,31
2D,CT,DSC-CMT,47
2D,CV,DSC-CMT,527
2D,CVS,DSC-CMT,91
2D,CVs,DSC-CMT,53
2D,Cad,DSC-CMT,34
2D,Calculations,DSC-CMT,50
2D,Calibration Curve,DSC-CMT,59
2D,Characterization,DSC-CMT,39
2D,Charge Discharge Curve,DSC-CMT,68
2D,Charges,DSC-CMT,42
2D,Chemical,DSC-CMT,42
2D,Chemical Society,DSC-CMT,520
2D,Chemistry,DSC-CMT,120
2D,Chronoamperometry,DSC-CMT,38
2D,Chronoamperometry Curve,DSC-CMT,35
2D,Circular Dichroism,DSC-CMT,52
2D,Color,DSC-CMT,47
2D,Colour Map,DSC-CMT,47
2D,Compression Test,DSC-CMT,35
2D,Computational Fluid Dynamics,DSC-CMT,36
2D,Confocal,DSC-CMT,33
2D,Confocal Image,DSC-CMT,111
2D,Confocal Laser Scanning Microscopy,DSC-CMT,46
2D,Confocal Microscope,DSC-CMT,44
2D,Confocal Microscopy,DSC-CMT,143
2D,Contact Angle Measurement,DSC-CMT,31
2D,Contour,DSC-CMT,33
2D,Contour Plot,DSC-CMT,40
2D,Covalent,DSC-CMT,41
2D,Creative Commons Attribution 4.0,DSC-CMT,51
2D,Cross,DSC-CMT,52
2D,Cross Section,DSC-CMT,38
2D,Cross Section SEM,DSC-CMT,111
2D,Cross Sectional SEM,DSC-CMT,414
2D,Cross Sectional TEM,DSC-CMT,139
2D,CryoTEM,DSC-CMT,32
2D,Crystal,DSC-CMT,201
2D,Crystal Data,DSC-CMT,508
2D,Crystal Structure,DSC-CMT,37
2D,Crystallography,DSC-CMT,144
2D,Curie Weiss Fitting,DSC-CMT,35
2D,Curie Weiss Law,DSC-CMT,69
2D,Current Voltage Curve,DSC-CMT,43
2D,Curves,DSC-CMT,351
2D,Cyclic Voltammetry,DSC-CMT,310
2D,Cyclic Voltammogram,DSC-CMT,560
2D,Cycling Test,DSC-CMT,49
2D,DEM,DSC-CMT,54
2D,DFT,DSC-CMT,878
2D,DFT Calculations,DSC-CMT,265
2D,DIC,DSC-CMT,42
2D,DLS,DSC-CMT,95
2D,DNS,DSC-CMT,39
2D,DOS,DSC-CMT,50
2D,DPV,DSC-CMT,37
2D,DRS,DSC-CMT,46
2D,DSC,DSC-CMT,352
2D,DTA,DSC-CMT,61
2D,Dark Field Image,DSC-CMT,37
2D,Dark Field STEM,DSC-CMT,35
2D,Decay Curve,DSC-CMT,31
2D,Density Functional Calculations,DSC-CMT,43
2D,Density Functional Theory,DSC-CMT,695
2D,Density-Functional Theory Calculations,DSC-CMT,261
2D,Desorption Isotherm,DSC-CMT,42
2D,Diagram,DSC-CMT,139
2D,Differential Scanning Calorimetry,DSC-CMT,81
2D,Diffraction,DSC-CMT,109
2D,Diffraction Pattern,DSC-CMT,220
2D,Diffused Reflectance,DSC-CMT,51
2D,Digital Images,DSC-CMT,59
2D,Digital Photo,DSC-CMT,40
2D,Digital Photograph,DSC-CMT,88
2D,Dimensional,DSC-CMT,63
2D,Discharge Curves,DSC-CMT,53
2D,Dispersion Curve,DSC-CMT,32
2D,Displacement Ellipsoid,DSC-CMT,129
2D,Distribution,DSC-CMT,52
2D,Dtg,DSC-CMT,32
2D,Durability Test,DSC-CMT,37
2D,Dynamic Light Scattering,DSC-CMT,64
2D,EBSD,DSC-CMT,75
2D,EDS,DSC-CMT,413
2D,EDS Elemental Mapping,DSC-CMT,45
2D,EDS Mapping,DSC-CMT,114
2D,EDX,DSC-CMT,333
2D,EDX Elemental Mapping,DSC-CMT,45
2D,EDX Mapping,DSC-CMT,65
2D,EIS,DSC-CMT,65
2D,EIS Nyquist Plot,DSC-CMT,33
2D,ELISA,DSC-CMT,55
2D,EQE,DSC-CMT,158
2D,ESR,DSC-CMT,134
2D,EXAFS,DSC-CMT,73
2D,Eels,DSC-CMT,105
2D,Eis,DSC-CMT,226
2D,El,DSC-CMT,98
2D,Electrical Characterisation,DSC-CMT,43
2D,Electrical Measurement,DSC-CMT,54
2D,Electrochemical Analysis,DSC-CMT,30
2D,Electrochemical Characterization,DSC-CMT,75
2D,Electrochemical Impedance Spectra,DSC-CMT,43
2D,Electrochemical Impedance Spectroscopy,DSC-CMT,167
2D,Electrochemical Measurement,DSC-CMT,66
2D,Electrochemical Society,DSC-CMT,32
2D,Electroluminescence,DSC-CMT,77
2D,Electron Diffraction,DSC-CMT,144
2D,Electron Diffraction Pattern,DSC-CMT,49
2D,Electron Energy Loss Spectroscopy,DSC-CMT,40
2D,Electron Micrograph,DSC-CMT,36
2D,Electron Microscopy,DSC-CMT,130
2D,Electron Paramagnetic Resonance,DSC-CMT,39
2D,Electron Spin Resonance,DSC-CMT,39
2D,Electronic Absorption,DSC-CMT,33
2D,Electronic Structure Calculations,DSC-CMT,31
2D,Element Mapping,DSC-CMT,67
2D,Elemental,DSC-CMT,39
2D,Elemental Analysis,DSC-CMT,842
2D,Elemental Map,DSC-CMT,38
2D,Elemental Mapping,DSC-CMT,248
2D,Elf,DSC-CMT,36
2D,Ellipsoids,DSC-CMT,99
2D,Ellipsometry,DSC-CMT,38
2D,Emission Spectra,DSC-CMT,798
2D,Emission Spectrum,DSC-CMT,86
2D,Emissions,DSC-CMT,159
2D,Energy,DSC-CMT,36
2D,Energy Diagram,DSC-CMT,56
2D,Energy Dispersive X-Ray Spectroscopy,DSC-CMT,88
2D,Energy Level Diagram,DSC-CMT,48
2D,Epr,DSC-CMT,164
2D,Equations,DSC-CMT,66
2D,Equivalent Circuit Model,DSC-CMT,42
2D,Equivalent Circuits,DSC-CMT,140
2D,Excitation,DSC-CMT,52
2D,Excitation Spectra,DSC-CMT,98
2D,Excitation and Emission Spectra,DSC-CMT,36
2D,Extinction Spectrum,DSC-CMT,71
2D,FDTD,DSC-CMT,56
2D,FDTD Simulation,DSC-CMT,32
2D,FE,DSC-CMT,80
2D,FE-SEM,DSC-CMT,134
2D,FEA,DSC-CMT,35
2D,FEM,DSC-CMT,82
2D,FESEM,DSC-CMT,447
2D,FFT,DSC-CMT,74
2D,FT-IR,DSC-CMT,396
2D,FT-IR Spectroscopy,DSC-CMT,41
2D,FTIR,DSC-CMT,550
2D,Fast Fourier Transform,DSC-CMT,127
2D,Fe,DSC-CMT,81
2D,Fea,DSC-CMT,61
2D,Fem,DSC-CMT,165
2D,Fft,DSC-CMT,283
2D,Field,DSC-CMT,30
2D,Field Emission Scanning Electron Microscopy,DSC-CMT,83
2D,Figures,DSC-CMT,31
2D,Finite Element Analysis,DSC-CMT,74
2D,Finite Element Mesh,DSC-CMT,76
2D,Finite Element Method,DSC-CMT,136
